f Amp Fase
5804980498.049805 -5.961971479345246 -9.27781542097
5805000500.050005 -5.962998910372258 -9.84295296814
5805020502.050205 -5.9585210862714035 -10.3152663358
5805040504.0504055 -5.959833536741988 -10.7535313594
5805060506.050605 -5.954399838922608 -11.3771604285
5805080508.050805 -5.952755579854303 -11.7913438566
5805100510.051005 -5.9606001690675114 -12.2560139422
5805120512.051205 -5.952332002004608 -12.7796626341
5805140514.051405 -5.96328020226982 -13.2324364432
5805160516.051605 -5.9590165957258145 -13.7440112956
5805180518.0518055 -5.953495472842842 -14.2821640889
5805200520.052005 -5.9556055632937905 -14.5717961171
5805220522.052205 -5.960053076379607 -15.1807776747
5805240524.052405 -5.9611016722884305 -15.6834048247
5805260526.052606 -5.960147346768519 -16.2005421057
5805280528.052805 -5.959353244231442 -16.7121061418
5805300530.053005 -5.964051357927071 -17.1220942247
5805320532.0532055 -5.956183469698236 -17.6235158942
5805340534.053406 -5.956714856568156 -18.180830894
5805360536.053605 -5.963119632652778 -18.6459779739
5805380538.053805 -5.962620988863302 -19.1241908114
5805400540.054006 -5.950553776800334 -19.6170404153
5805420542.054206 -5.957850586814506 -20.1622470466
5805440544.054405 -5.954494468460125 -20.624780981
5805460546.0546055 -5.958506283230458 -21.0396753993
5805480548.054806 -5.95070097322417 -21.5154613403
5805500550.055005 -5.951009602841989 -22.1020342617
5805520552.055205 -5.949470916245398 -22.5940438716
5805540554.055406 -5.958217577498692 -23.0122362925
5805560556.055606 -5.955693672348616 -23.5126960085
5805580558.055805 -5.958254644699419 -23.9765066135
5805600560.0560055 -5.950626868359624 -24.6015931576
5805620562.056206 -5.950070558253931 -24.956206872
5805640564.056406 -5.953170093329714 -25.4998672658
5805660566.056605 -5.953934783267501 -25.9295935978
5805680568.056806 -5.957567929727846 -26.4658524058
5805700570.057006 -5.968288468551113 -27.064556373
5805720572.057206 -5.954953237330311 -27.4733554235
5805740574.057405 -5.955322763196627 -27.9552596856
5805760576.057606 -5.962964444629952 -28.3458507306
5805780578.057806 -5.953075364178215 -28.8177904142
5805800580.058005 -5.958204539570256 -29.3815056316
5805820582.058206 -5.956101352712703 -29.9189100389
5805840584.058406 -5.958093666883065 -30.3476493041
5805860586.058606 -5.950941342485514 -31.006417793
5805880588.058805 -5.952439990380415 -31.3563107974
5805900590.059006 -5.957052671697902 -31.86222322
5805920592.059206 -5.951302140880817 -32.4068851512
5805940594.059406 -5.9590227550595785 -32.7396701991
5805960596.059606 -5.9536617407183146 -33.3862227794
5805980598.059806 -5.95380699817258 -33.7538105372
5806000600.060006 -5.964124173130734 -34.2575688531
5806020602.060206 -5.949385237060137 -34.7367072202
5806040604.060406 -5.956298474050873 -35.2834265844
5806060606.060606 -5.954264933713023 -35.7062329284
5806080608.060806 -5.951960116222653 -36.2829492454
5806100610.061007 -5.955559517897491 -36.7916429109
5806120612.061206 -5.9498029906157734 -37.23360004
5806140614.061406 -5.965759339546981 -37.7566752415
5806160616.061606 -5.952831299178046 -38.1687372882
5806180618.061806 -5.9531256785614515 -38.6620899826
5806200620.062006 -5.958189548782724 -39.1597500907
5806220622.062206 -5.951513586962833 -39.8174845756
5806240624.062407 -5.955814405560197 -40.2144615231
5806260626.062606 -5.949606307652307 -40.6442477256
5806280628.062806 -5.948092352987956 -41.1517833499
5806300630.063006 -5.953998066875493 -41.6701028054
5806320632.063207 -5.952648327281141 -42.1343227051
5806340634.063406 -5.9493464676699155 -42.6998684547
5806360636.063606 -5.954306999006658 -43.1138195082
5806380638.063807 -5.949357807031315 -43.6523075839
5806400640.064007 -5.954777932254939 -44.0844122674
5806420642.064206 -5.943314452461341 -44.5900647843
5806440644.064406 -5.9492428134201 -45.1332727876
5806460646.064607 -5.9449000812977 -45.5010699704
5806480648.064807 -5.955888420401276 -46.0368695794
5806500650.065006 -5.948985749357071 -46.4784992814
5806520652.065207 -5.947697538698391 -47.0322816114
