f Amp Fase
10070507050.70507 -13.495888227533898 -119.704794878
10071007100.710072 -13.542421462262642 -132.881225233
10071507150.71507 -13.587245684960148 -146.102964826
10072007200.720072 -13.631553642478885 -159.36131143
10072507250.725073 -13.693928619929316 -172.608500595
10073007300.730074 -13.745783531389165 174.09469396
10073507350.735073 -13.80971699804694 160.84032934
10074007400.740074 -13.875650213222176 147.591235146
10074507450.745075 -13.945624066982585 134.379646745
10075007500.750074 -14.02009615026536 121.219368649
10075507550.755075 -14.091488416086793 108.071266064
10076007600.760077 -14.173476683565882 94.9117679671
10076507650.765076 -14.24848740119293 81.7224061312
10077007700.770077 -14.330105154307093 68.5622590031
10077507750.775078 -14.424789627463836 55.5177027949
10078007800.780079 -14.510872668373375 42.5845069003
10078507850.785078 -14.601891722605 29.7355254072
10079007900.79008 -14.678643023650565 16.9447704822
10079507950.79508 -14.763582456612276 4.16402913448
10080008000.80008 -14.836553702545414 -8.61873458973
10080508050.80508 -14.904696395207251 -21.5056061344
10081008100.810081 -14.982821334017364 -34.4563184494
10081508150.81508 -15.044821915109086 -47.4429003871
10082008200.820082 -15.116683497748857 -60.4151192356
10082508250.825083 -15.180561823620096 -73.5882457498
10083008300.830084 -15.253732665125735 -86.762391894
10083508350.835083 -15.32885943426849 -100.060733321
10084008400.840084 -15.40910272576668 -113.361590295
10084508450.845085 -15.505108896552713 -126.73409378
10085008500.850084 -15.599807431645072 -140.08838232
10085508550.855085 -15.700488027381594 -153.485221626
10086008600.860086 -15.80973533006266 -166.889896802
10086508650.865086 -15.916841012298315 179.788506174
10087008700.870087 -16.036039019729866 166.396656902
10087508750.875088 -16.154655656613368 152.945769543
10088008800.880089 -16.29365348491045 139.585858946
10088508850.885088 -16.437650266278204 126.243232579
10089008900.890089 -16.585409285924545 112.966206766
10089508950.89509 -16.747823268065673 99.744024596
10090009000.90009 -16.903478921900223 86.5597073445
10090509050.90509 -17.06790045895631 73.4909216901
10091009100.910091 -17.23611960572319 60.4569163095
10091509150.915092 -17.409496966034226 47.5369724564
10092009200.920092 -17.578482413487187 34.7175065368
10092509250.925093 -17.740128402899 21.9249046328
10093009300.930094 -17.905993617201705 9.13265451839
10093509350.935093 -18.0652150400393 -3.69439386052
10094009400.940094 -18.22958172562338 -16.5760317835
10094509450.945095 -18.40166020842278 -29.3860433541
10095009500.950094 -18.566473056738232 -42.2015420882
10095509550.955095 -18.73896847313158 -55.1646870064
10096009600.960096 -18.906128531184784 -68.070479259
10096509650.965097 -19.090909957217963 -81.0782644132
10097009700.970097 -19.283653878160912 -94.1047941451
10097509750.975098 -19.482799098729796 -107.137003644
10098009800.980099 -19.704829717407137 -120.16713188
10098509850.985098 -19.921648577466364 -133.016686458
10099009900.990099 -20.147989521325883 -145.88744116
10099509950.9951 -20.377528250905176 -158.768558299
10100010001.0001 -20.61875707982172 -171.636922233
10100510051.0051 -20.86598261875948 175.703233687
10101010101.010101 -21.109133913095242 163.096989782
10101510151.015102 -21.36500392742224 150.518850983
10102010201.020102 -21.61890789029805 137.938203223
10102510251.025103 -21.869219620497482 125.50878528
10103010301.030104 -22.121207923133394 112.991832169
10103510351.035103 -22.37800351591684 100.288785463
10104010401.040104 -22.651080525155173 87.6295754397
10104510451.045105 -22.919300164240237 74.8516259441
10105010501.050104 -23.204258853392503 62.1906424813
10105510551.055105 -23.499984241161126 49.4240725539
10106010601.060106 -23.784566955187806 36.7446999233
10106510651.065107 -24.097191454182273 24.293260313
10107010701.070107 -24.351547903114668 11.5574193132
10107510751.075108 -24.594223715914367 -1.45161235772
10108010801.080109 -24.813575995923127 -15.1704825276
10108510851.085108 -25.063439315938663 -29.6813545162
10109010901.090109 -25.32668847239535 -45.0057107669
10109510951.09511 -25.603945411691264 -60.5668812334
10110011001.10011 -25.894748702676296 -77.0953910773
10110511051.10511 -26.186077456547203 -94.1472307866
10111011101.110111 -26.47402057542407 -112.187740366
10111511151.115112 -26.738432860985423 -130.803330708
10112011201.120111 -26.955114420580486 -150.131393902
10112511251.125113 -27.127508703059 -169.971033468
10113011301.130114 -27.19737936539389 169.581130752
10113511351.135113 -27.218718228035648 148.983481876
10114011401.140114 -27.12474581996554 128.731194791
10114511451.145115 -27.00661334258585 108.897983224
10115011501.150116 -26.79252174291298 90.0255308478
10115511551.155115 -26.540487008512493 72.386527646
10116011601.160116 -26.246576953183602 55.1904839307
10116511651.165117 -25.9199155177655 38.719165534
10117011701.170116 -25.618624124668745 23.1036084385
10117511751.175117 -25.280852192150192 7.89401838788
10118011801.180119 -24.980240628948135 -6.80421867736
10118511851.185118 -24.681129979349468 -21.2834170939
10119011901.190119 -24.380415172129048 -35.1042412568
10119511951.19512 -24.07719486592751 -48.6788933061
10120012001.20012 -23.781040947887107 -61.8588929128
10120512051.20512 -23.479443986848736 -75.0779604557
10121012101.210121 -23.180320482357995 -88.180425832
10121512151.215122 -22.880779205071224 -101.206653215
10122012201.220121 -22.603958675216653 -114.208837242
10122512251.225122 -22.308187835370006 -127.137493956
10123012301.230124 -22.037153857596515 -140.215035735
10123512351.235123 -21.774627607354724 -153.0963816
10124012401.240124 -21.49413428403152 -165.929608612
10124512451.245125 -21.226439151798676 -178.957053213
10125012501.250126 -20.95253118983027 168.090760637
10125512551.255125 -20.68338598612017 155.034168734
10126012601.260126 -20.41626428174269 141.792731147
10126512651.265127 -20.155295660073694 128.520881397
10127012701.270126 -19.908555457524667 115.088728972
10127512751.275127 -19.654727836677925 101.610632639
10128012801.280128 -19.424580723738767 88.0878815019
10128512851.285128 -19.19811787341511 74.5819504133
10129012901.290129 -18.980225556418024 60.9842896009
10129512951.29513 -18.7596505605798 47.3714873488
10130013001.30013 -18.54868853642387 33.7081442939
10130513051.30513 -18.350659787522755 20.0200637957
10131013101.310131 -18.138079944300255 6.30797439299
10131513151.315132 -17.942870166875732 -7.5303415027
10132013201.320131 -17.74638040346342 -21.4606045582
10132513251.325132 -17.546737654728645 -35.5333943107
10133013301.330133 -17.36451428460525 -49.7074487138
10133513351.335133 -17.186904513057915 -64.0197809458
10134013401.340134 -17.027366152091364 -78.4555539292
10134513451.345135 -16.867422396888138 -92.9455217341
10135013501.350136 -16.71901643188709 -107.420996479
10135513551.355135 -16.58048400106532 -122.010869749
10136013601.360136 -16.4331835783099 -136.681908045
10136513651.365137 -16.312391369929017 -151.471605452
10137013701.370136 -16.19305371991782 -166.397907684
10137513751.375137 -16.092650222095585 178.568316665
10138013801.380138 -16.005776532005818 163.44841326
10138513851.38514 -15.936930223423202 148.244115065
10139013901.390139 -15.894730854810096 133.029434018
10139513951.39514 -15.858107536042613 117.799803174
10140014001.40014 -15.849521481662306 102.644483596
10140514051.40514 -15.857553876744777 87.4976047677
10141014101.410141 -15.876367416065282 72.4483616144
10141514151.415142 -15.91578327962056 57.4892052619
10142014201.420141 -15.963551317021427 42.5991260703
10142514251.425142 -16.03392597868257 27.890770229
10143014301.430143 -16.10255785035423 13.2980745526
10143514351.435144 -16.18724207714025 -1.19152011613
10144014401.440144 -16.281969519463754 -15.5218016032
10144514451.445145 -16.37133993731358 -29.6887539887
10145014501.450146 -16.482031406548593 -43.7556509051
10145514551.455145 -16.589709787854478 -57.6883851499
10146014601.460146 -16.711690355573403 -71.4576863213
10146514651.465147 -16.82857765708966 -85.0882437
10147014701.470146 -16.951200776394973 -98.5963295372
10147514751.475147 -17.085151252793235 -111.981344107
10148014801.480148 -17.20606389691971 -125.233772006
10148514851.48515 -17.342033646660322 -138.387762307
10149014901.490149 -17.472809231249517 -151.442268513
10149514951.49515 -17.60592913519653 -164.400993888
10150015001.50015 -17.73745247973286 -177.248006179
10150515051.50515 -17.872920353801266 170.016257445
10151015101.51015 -18.012704406102728 157.403856875
10151515151.515152 -18.1409818955307 144.945901553
10152015201.520151 -18.27134043247208 132.569344065
10152515251.525152 -18.396540763805067 120.240055654
10153015301.530153 -18.505086336024274 107.982823776
10153515351.535154 -18.633806380450352 95.7404517997
10154015401.540154 -18.74180746449501 83.595491712
10154515451.545155 -18.861832613355723 71.4853853486
10155015501.550156 -18.969094616634838 59.3885390817
10155515551.555155 -19.082056094003704 47.2985736341
10156015601.560156 -19.196970041410598 35.2569005126
10156515651.565157 -19.302324719480815 23.2095125202
10157015701.570156 -19.423224514024632 11.207506707
10157515751.575157 -19.539099834659194 -0.840507317534
10158015801.580158 -19.65917390270522 -12.8200040211
10158515851.58516 -19.782616783377335 -24.7417658076
10159015901.590158 -19.906340193766777 -36.6130272389
10159515951.59516 -20.039387476552662 -48.3125319862
10160016001.60016 -20.166525486815544 -60.0456345262
10160516051.60516 -20.29320648686116 -71.6104360744
10161016101.61016 -20.42691840266396 -83.1818801472
10161516151.615162 -20.542047211162895 -94.7189287033
10162016201.620163 -20.676652522921803 -106.168628622
10162516251.625162 -20.81082709719872 -117.44261138
10163016301.630163 -20.95407285293223 -128.709560015
10163516351.635164 -21.08914321358266 -139.942726095
10164016401.640163 -21.235287569602804 -150.877015885
10164516451.645164 -21.378545746589197 -161.807587704
10165016501.650166 -21.516697593599584 -172.552600222
10165516551.655165 -21.661924780001925 176.911813466
10166016601.660166 -21.798627833176685 166.394082266
10166516651.665167 -21.933465562826385 156.160048959
10167016701.670168 -22.055639566558888 145.917981866
10167516751.675167 -22.176326742608886 135.911179411
10168016801.680168 -22.292248331414815 126.040233907
10168516851.68517 -22.385020575285523 116.24651069
10169016901.690168 -22.495899734810997 106.670349144
10169516951.69517 -22.579057437381177 97.0868784282
10170017001.70017 -22.651938125352405 87.7718452282
10170517051.70517 -22.722982547210634 78.34271675
10171017101.71017 -22.759156706687182 69.258461115
10171517151.715172 -22.810937870726583 60.0441505976
10172017201.720173 -22.83901229950117 51.1085019967
10172517251.725172 -22.848101042962107 42.3088975678
10173017301.730173 -22.834207349386983 33.5543864667
10173517351.735174 -22.800986045385567 24.662141024
10174017401.740173 -22.74290239746336 15.836950311
10174517451.745174 -22.6593134596067 6.72519693689
10175017501.750175 -22.573646746162016 -2.38232576752
10175517551.755175 -22.461463695688572 -11.6351925975
10176017601.760176 -22.33726500741911 -21.2313179089
10176517651.765177 -22.22054416607485 -31.0620723036
10177017701.770178 -22.079428418194922 -41.0943098493
10177517751.775177 -21.95249004413259 -50.9892708903
10178017801.780178 -21.815081220079605 -61.1864912745
10178517851.78518 -21.66295080311822 -71.5079740141
10179017901.790178 -21.52434106821339 -81.9278408092
10179517951.79518 -21.36964131670094 -92.4802386193
10180018001.80018 -21.21495640425126 -103.220512174
10180518051.80518 -21.057483113753083 -114.008401814
10181018101.81018 -20.908488036189684 -125.046864158
10181518151.815182 -20.764351266915305 -136.189534937
10182018201.820183 -20.620230241192978 -147.433559836
10182518251.825182 -20.498790370564386 -158.657629865
10183018301.830183 -20.358252084455174 -169.997989644
10183518351.835184 -20.22495331926769 178.678494629
10184018401.840183 -20.091332605588637 167.298525029
10184518451.845184 -19.960302408219405 155.920326319
10185018501.850185 -19.825205796533414 144.458812839
10185518551.855186 -19.677382023617362 132.900847336
10186018601.860186 -19.546884819694704 121.203711502
10186518651.865187 -19.40348452486881 109.440257139
10187018701.870188 -19.272937064375707 97.5266068393
10187518751.875187 -19.147114614671292 85.5819087704
10188018801.880188 -19.03052602009694 73.583067003
10188518851.88519 -18.91843517112796 61.6227931518
10189018901.890188 -18.800650282377596 49.6709886774
10189518951.89519 -18.69990892175047 37.7326360239
10190019001.90019 -18.593717100173496 25.8043420797
10190519051.905191 -18.485860073472125 13.8339500357
10191019101.91019 -18.384323489852473 1.90236584852
10191519151.915192 -18.278332213983237 -10.0948966078
10192019201.920193 -18.17235401454425 -22.0448981791
10192519251.925192 -18.057681669455008 -34.0501870057
10193019301.930193 -17.952496409547145 -46.1343526661
10193519351.935194 -17.844428590422993 -58.2340917711
