"Freq [GHz]","dB(St(p2,p1)) []"
7.09090909090909,-45.1913988097773
7.09150915091509,-45.1582411787758
7.09210921092109,-45.1249667103904
7.09270927092709,-45.0915745436357
7.09330933093309,-45.0580638079699
7.09390939093909,-45.0244336231535
7.09450945094509,-44.9906830991036
7.0951095109511,-44.9568113357472
7.0957095709571,-44.9228174228728
7.0963096309631,-44.8887004399742
7.0969096909691,-44.8544594560971
7.0975097509751,-44.8200935296795
7.0981098109811,-44.7856017083905
7.0987098709871,-44.7509830289651
7.0993099309931,-44.7162365170356
7.0999099909991,-44.6813611869621
7.1005100510051,-44.6463560416557
7.1011101110111,-44.6112200724022
7.1017101710171,-44.57595225868
7.1023102310231,-44.540551567975
7.1029102910291,-44.5050169555923
7.1035103510351,-44.469347364464
7.1041104110411,-44.4335417249522
7.10471047104711,-44.3975989546495
7.10531053105311,-44.3615179581763
7.10591059105911,-44.3252976269697
7.10651065106511,-44.2889368390734
7.10711071107111,-44.2524344589204
7.10771077107711,-44.2157893371119
7.10831083108311,-44.1790003101919
7.10891089108911,-44.1420662004173
7.10951095109511,-44.1049858155221
7.11011101110111,-44.0677579484791
7.11071107110711,-44.0303813772538
7.11131113111311,-43.9928548645557
7.11191119111911,-43.9551771575825
7.11251125112511,-43.9173469877604
7.11311131113111,-43.8793630704775
7.11371137113711,-43.8412241048133
7.11431143114311,-43.8029287732607
7.11491149114911,-43.7644757414432
7.11551155115512,-43.7258636578252
7.11611161116112,-43.6870911534183
7.11671167116712,-43.6481568414772
7.11731173117312,-43.6090593171921
7.11791179117912,-43.5697971573743
7.11851185118512,-43.5303689201335
7.11911191119112,-43.4907731445493
7.11971197119712,-43.4510083503341
7.12031203120312,-43.41107303749
7.12091209120912,-43.370965685957
7.12151215121512,-43.3306847552537
7.12211221122112,-43.2902286841098
7.12271227122712,-43.2495958900909
7.12331233123312,-43.2087847692132
7.12391239123912,-43.1677936955518
7.12451245124512,-43.1266210208378
7.12511251125113,-43.0852650740466
7.12571257125713,-43.04372416098
7.12631263126313,-43.0019965638315
7.12691269126913,-42.9600805407484
7.12751275127513,-42.9179743253805
7.12811281128113,-42.8756761264183
7.12871287128713,-42.8331841271206
7.12931293129313,-42.7904964848311
7.12991299129913,-42.7476113304831
7.13051305130513,-42.7045267680924
7.13111311131113,-42.6612408742376
7.13171317131713,-42.6177516975294
7.13231323132313,-42.574057258064
7.13291329132913,-42.5301555468665
7.13351335133513,-42.4860445253181
7.13411341134113,-42.4417221245707
7.13471347134713,-42.3971862449456
7.13531353135313,-42.3524347553185
7.13591359135914,-42.3074654924878
7.13651365136514,-42.2622762605301
7.13711371137114,-42.216864830133
7.13771377137714,-42.1712289379177
7.13831383138314,-42.1253662857406
7.13891389138914,-42.079274539978
7.13951395139514,-42.0329513307917
7.14011401140114,-41.9863942513764
7.14071407140714,-41.9396008571863
7.14131413141314,-41.8925686651421
7.14191419141914,-41.8452951528182
7.14251425142514,-41.7977777576049
7.14311431143114,-41.7500138758523
7.14371437143714,-41.7020008619884
7.14431443144314,-41.653736027615
7.14491449144914,-41.6052166405779
7.14551455145515,-41.5564399240118
7.14611461146115,-41.5074030553629
7.14671467146715,-41.4581031653761
7.14731473147315,-41.4085373370622
7.14791479147915,-41.3587026046333
7.14851485148515,-41.3085959524077
7.14911491149115,-41.258214313685
7.14971497149715,-41.2075545695887
7.15031503150315,-41.1566135478762
7.15091509150915,-41.1053880217144
7.15151515151515,-41.0538747084202
7.15211521152115,-41.0020702681645
7.15271527152715,-40.9499713026379
7.15331533153315,-40.8975743536782
7.15391539153915,-40.8448759018561
7.15451545154516,-40.7918723650196
7.15511551155115,-40.7385600967984
7.15571557155716,-40.6849353850512
7.15631563156316,-40.6309944502857
7.15691569156916,-40.5767334440122
7.15751575157516,-40.5221484470557
7.15811581158116,-40.4672354678167
7.15871587158716,-40.4119904404733
7.15931593159316,-40.3564092231323
7.15991599159916,-40.3004875959182
7.16051605160516,-40.2442212590041
7.16111611161116,-40.1876058305804
7.16171617161716,-40.1306368447569
7.16231623162316,-40.0733097493983
7.16291629162916,-40.0156199038903
7.16351635163516,-39.9575625768313
7.16411641164116,-39.8991329436498
7.16471647164717,-39.8403260841414
7.16531653165317,-39.781136979929
7.16591659165917,-39.7215605118287
7.16651665166517,-39.6615914571354
7.16711671167117,-39.6012244868131
7.16771677167717,-39.5404541625894
7.16831683168317,-39.4792749339499
7.16891689168917,-39.4176811350291
7.16951695169517,-39.3556669813926
7.17011701170117,-39.293226566706
7.17071707170717,-39.2303538592876
7.17131713171317,-39.1670426985353
7.17191719171917,-39.1032867912298
7.17251725172517,-39.0390797076991
7.17311731173117,-38.9744148778482
7.17371737173717,-38.9092855870402
7.17431743174317,-38.8436849718266
7.17491749174918,-38.7776060155183
7.17551755175518,-38.7110415435932
7.17611761176118,-38.6439842189248
7.17671767176718,-38.576426536834
7.17731773177318,-38.508360819951
7.17791779177918,-38.4397792128769
7.17851785178518,-38.3706736766383
7.17911791179118,-38.3010359829248
7.17971797179718,-38.2308577080977
7.18031803180318,-38.1601302269612
7.18091809180918,-38.0888447062821
7.18151815181518,-38.016992098048
7.18211821182118,-37.9445631324501
7.18271827182718,-37.8715483105764
7.18331833183318,-37.7979378968032
7.18391839183918,-37.7237219108659
7.18451845184518,-37.6488901195984
7.18511851185118,-37.5734320283168
7.18571857185719,-37.4973368718367
7.18631863186319,-37.4205936051035
7.18691869186919,-37.3431908934042
7.18751875187519,-37.2651171021586
7.18811881188119,-37.1863602862512
7.18871887188719,-37.1069081788864
7.18931893189319,-37.0267481799375
7.18991899189919,-36.945867343768
7.19051905190519,-36.8642523664853
7.19111911191119,-36.7818895726079
7.19171917191719,-36.6987649011027
7.19231923192319,-36.6148638907623
7.19291929192919,-36.5301716648824
7.19351935193519,-36.4446729151993
7.19411941194119,-36.3583518850429
7.1947194719472,-36.271192351662
7.1953195319532,-36.1831776076728
7.1959195919592,-36.0942904415648
7.1965196519652,-36.0045131172313
7.1971197119712,-35.9138273524419
7.1977197719772,-35.8222142962034
7.1983198319832,-35.7296545049348
7.1989198919892,-35.636127917383
7.1995199519952,-35.5416138281982
7.2001200120012,-35.44609086008
7.2007200720072,-35.3495369344056
7.2013201320132,-35.2519292402349
7.2019201920192,-35.1532442015838
7.2025202520252,-35.0534574428532
7.2031203120312,-34.9525437522813
7.2037203720372,-34.85047704329
7.2043204320432,-34.7472303135666
7.2049204920492,-34.6427756017329
7.20552055205521,-34.5370839414186
7.20612061206121,-34.4301253125637
7.20672067206721,-34.321868589718
7.20732073207321,-34.2122814871559
7.20792079207921,-34.1013305005319
7.20852085208521,-33.9889808448285
7.20912091209121,-33.8751963883089
7.20972097209721,-33.7599395821573
7.21032103210321,-33.643171385473
7.21092109210921,-33.5248511852363
7.21152115211521,-33.4049367108437
7.21212121212121,-33.2833839427609
7.21272127212721,-33.160147014804
7.21332133213321,-33.0351781095044
7.21392139213921,-32.9084273459709
7.21452145214521,-32.7798426595813
7.21512151215121,-32.6493696727957
7.21572157215722,-32.5169515562776
7.21632163216322,-32.3825288794626
7.21692169216922,-32.2460394495561
7.21752175217522,-32.1074181379252
7.21812181218122,-31.9665966926384
7.21872187218722,-31.8235035358308
7.21932193219322,-31.6780635443867
7.21992199219922,-31.53019781228
7.22052205220522,-31.3798233926877
7.22112211221122,-31.2268530177933
7.22172217221722,-31.0711947939171
7.22232223222322,-30.9127518693318
7.22292229222922,-30.7514220717757
7.22352235223522,-30.5870975122915
7.22412241224122,-30.4196641515775
7.22472247224723,-30.2490013245166
7.22532253225323,-30.0749812179777
7.22592259225923,-29.8974682962387
7.22652265226523,-29.7163186676752
7.22712271227123,-29.5313793853332
7.22772277227723,-29.3424876729695
7.22832283228323,-29.149470066847
7.22892289228923,-28.9521414620795
7.22952295229523,-28.7503040505228
7.23012301230123,-28.5437461351419
7.23072307230723,-28.3322408032543
7.23132313231323,-28.1155444380883
7.23192319231923,-27.893395044522
7.23252325232523,-27.6655103605718
7.23312331233123,-27.4315857210336
7.23372337233723,-27.1912916333785
7.23432343234323,-26.9442710183666
7.23492349234924,-26.6901360584671
7.23552355235524,-26.4284645856682
7.23612361236124,-26.1587959259468
7.23672367236724,-25.8806261000578
7.23732373237324,-25.5934022580455
7.23792379237924,-25.2965161970733
7.23852385238524,-24.9892967768454
7.23912391239124,-24.6710010020004
7.23972397239724,-24.3408034831147
7.24032403240324,-23.9977839135191
7.24092409240924,-23.6409121020481
7.24152415241524,-23.2690299746364
7.24212421242124,-22.8808297892909
7.24272427242724,-22.4748275845508
7.24332433243324,-22.0493305795778
7.24392439243924,-21.6023968346842
7.24452445244524,-21.1317849211239
7.24512451245125,-20.6348905776838
7.24572457245725,-20.1086662619911
7.24632463246325,-19.5495180155589
7.24692469246925,-18.9531719908855
7.24752475247525,-18.3145001348897
7.24812481248125,-17.6272906965264
7.24872487248725,-16.8839444385699
7.24932493249325,-16.0750725269117
7.24992499249925,-15.1889706759415
7.25052505250525,-14.2109587529613
7.25112511251125,-13.122646350988
7.25172517251725,-11.9014447124615
7.25232523252325,-10.5215295971986
7.25292529252925,-8.96042512784539
7.25352535253525,-7.22501906243889
7.25412541254125,-5.43654967593128
7.25472547254725,-4.02310588367303
7.25532553255325,-3.73548403866366
7.25592559255926,-4.78628155223975
7.25652565256526,-6.49862223882911
7.25712571257126,-8.27864397062625
7.25772577257726,-9.91066332719514
7.25832583258326,-11.3579520787093
7.25892589258926,-12.6364148962647
7.25952595259526,-13.7719317965616
7.26012601260126,-14.7886602391188
7.26072607260726,-15.7066410897062
7.26132613261326,-16.5419452515878
7.26192619261926,-17.3073756900245
7.26252625262526,-18.0131724066098
7.26312631263126,-18.6675925284134
7.26372637263726,-19.2773588629778
7.26432643264326,-19.8479997244003
7.26492649264927,-20.3841054225988
7.26552655265527,-20.8895225797733
7.26612661266127,-21.3675024143138
7.26672667266727,-21.8208148969843
7.26732673267327,-22.2518374617984
7.26792679267927,-22.6626245965602
7.26852685268527,-23.0549629395475
7.26912691269127,-23.4304152890082
7.26972697269727,-23.79035605417
7.27032703270327,-24.1360000408911
7.27092709270927,-24.4684260017927
7.27152715271527,-24.7885960401289
7.27212721272127,-25.0973717042425
7.27272727272727,-25.3955274205272
7.27332733273327,-25.6837617699551
7.27392739273927,-25.9627070030692
7.27452745274527,-26.2329370995213
7.27512751275127,-26.4949745963338
7.27572757275728,-26.7492963148482
7.27632763276328,-26.9963381047802
7.27692769276928,-27.2365000883665
7.27752775277528,-27.4701556774309
7.27812781278128,-27.6976487725483
7.27872787278728,-27.9192895060861
7.27932793279328,-28.1353667586983
7.27992799279928,-28.3461503112975
7.28052805280528,-28.5518911063586
7.28112811281128,-28.7528226782803
7.28172817281728,-28.9491627084063
7.28232823282328,-29.1411144380546
7.28292829282928,-29.3288679249564
7.28352835283528,-29.5126011622104
7.28412841284128,-29.6924810787933
7.28472847284728,-29.8686644373432
7.28532853285328,-30.0412986421533
7.28592859285929,-30.2105224682121
7.28652865286529,-30.376466720493
7.28712871287129,-30.5392548314551
7.28772877287729,-30.6990034035556
7.28832883288329,-30.8558227027882
7.28892889288929,-31.0098171084448
7.28952895289529,-31.161085523679
7.29012901290129,-31.3097217508987
7.29072907290729,-31.4558148355269
7.29132913291329,-31.5994493812843
7.29192919291929,-31.7407058397512
7.29252925292529,-31.8796607766985
7.29312931293129,-32.0163871173653
7.29372937293729,-32.1509543726468
7.29432943294329,-32.2834288479455
7.2949294929493,-32.4138738362359
7.2955295529553,-32.5423497967488
7.2961296129613,-32.6689145205455
7.2967296729673,-32.7936232840883
7.2973297329733,-32.9165289918387
7.2979297929793,-33.0376823088022
7.2985298529853,-33.1571317838418
7.2991299129913,-33.2749239645126
7.2997299729973,-33.3911035040938
7.3003300330033,-33.5057132614339
7.3009300930093,-33.6187943941659
7.3015301530153,-33.7303864457989
7.3021302130213,-33.8405274271462
7.3027302730273,-33.949253892512
7.3033303330333,-34.0566010110135
7.3039303930393,-34.1626026333917
7.3045304530453,-34.2672913546242
7.30513051305131,-34.3706985726372
7.30573057305731,-34.4728545433623
7.30633063306331,-34.5737884324177
7.30693069306931,-34.6735283635896
7.30753075307531,-34.7721014643502
7.30813081308131,-34.8695339085812
7.30873087308731,-34.9658509566787
7.30933093309331,-35.061076993191
7.30993099309931,-35.1552355621305
7.31053105310531,-35.2483494000966
7.31113111311131,-35.3404404673164
7.31173117311731,-35.4315299767242
7.31233123312331,-35.5216384211729
7.31293129312931,-35.610785598871
7.31353135313531,-35.6989906371327
7.31413141314131,-35.7862720145177
7.31473147314731,-35.8726475814352
7.31533153315332,-35.9581345792882
7.31593159315932,-36.0427496582123
7.31653165316532,-36.1265088935005
7.31713171317132,-36.2094278007527
7.31773177317732,-36.2915213498387
7.31833183318332,-36.3728039777423
7.31893189318932,-36.4532896003667
7.31953195319532,-36.5329916233897
7.32013201320132,-36.6119229522732
7.32073207320732,-36.6900960015415
7.32133213321332,-36.7675227034677
7.32193219321932,-36.844214516335
7.32253225322532,-36.9201824324577
7.32313231323132,-36.995436986202
7.32373237323732,-37.0699882622671
7.32433243324332,-37.1438459045627
7.32493249324932,-37.2170191260459
7.32553255325533,-37.2895167199727
7.32613261326133,-37.361347073063
7.32673267326733,-37.4325181811876
7.32733273327333,-37.5030376682142
7.32793279327933,-37.5729128087776
7.32853285328533,-37.6421505557822
7.32913291329133,-37.7107575735092
7.32973297329733,-37.7787402772524
7.33033303330333,-37.8461048803953
7.33093309330933,-37.9128574498232
7.33153315331533,-37.9790039704453
7.33213321332133,-38.0445504194311
7.33273327332733,-38.1095028504753
7.33333333333333,-38.173867488008
7.33393339333933,-38.2376508307235
7.33453345334534,-38.3008597631335
7.33513351335134,-38.3635016730073
7.33573357335734,-38.4255845716547
7.33633363336334,-38.487117212934
7.33693369336934,-38.548109205868
7.33753375337534,-38.6085711147537
7.33813381338134,-38.668514539888
7.33873387338734,-38.7279521715799
7.33933393339334,-38.7868978101568
7.33993399339934,-38.8453663452985
7.34053405340534,-38.9033736893819
7.34113411341134,-38.9609366615822
7.34173417341734,-39.0180728222205
7.34233423342334,-39.0748002601123
7.34293429342934,-39.1311373391772
7.34353435343534,-39.1871024140006
7.34413441344134,-39.2427135269695
7.34473447344735,-39.2979881017129
7.34533453345334,-39.3529426485013
7.34593459345935,-39.4075924969083
7.34653465346535,-39.4619515692797
7.34713471347135,-39.5160322057659
7.34773477347735,-39.5698450478967
7.34833483348335,-39.6233989835981
7.34893489348935,-39.676701152421
7.34953495349535,-39.729757006091
7.35013501350135,-39.7825704165589
7.35073507350735,-39.8351438217641
7.35133513351335,-39.8874783983426
7.35193519351935,-39.9395742504739
7.35253525352535,-39.9914306048042
7.35313531353135,-40.0430460026894
7.35373537353735,-40.0944184826688
7.35433543354335,-40.145545747871
7.35493549354935,-40.1964253148149
7.35553555355536,-40.2470546416706
7.35613561356136,-40.2974312353863
7.35673567356736,-40.3475527381839
7.35733573357336,-40.3974169946837
7.35793579357936,-40.4470221014735
7.35853585358536,-40.4963664412288
7.35913591359136,-40.5454487036066
7.35973597359736,-40.5942678951216
7.36033603360336,-40.6428233400908
7.36093609360936,-40.6911146745514
7.36153615361536,-40.7391418348371
7.36213621362136,-40.7869050422695
7.36273627362736,-40.8344047851858
7.36333633363336,-40.8816417993174
7.36393639363936,-40.928617047324
7.36453645364537,-40.9753316981279
7.36513651365137,-41.0217871065279
7.36573657365737,-41.0679847934652
7.36633663366337,-41.1139264271839
7.36693669366937,-41.1596138054664
7.36753675367537,-41.2050488390437
7.36813681368137,-41.2502335362289
7.36873687368737,-41.2951699887878
7.36933693369337,-41.3398603590201
7.36993699369937,-41.3843068680136
7.37053705370537,-41.4285117850099
7.37113711371137,-41.4724774178158
7.37173717371737,-41.5162061041629
7.37233723372337,-41.5597002035926
7.37293729372937,-41.6029620945872
7.37353735373537,-41.6459941569098
7.37413741374137,-41.688798781739
7.37473747374737,-41.7313783560672
7.37533753375338,-41.773735261786
7.37593759375938,-41.8158718711375
7.37653765376538,-41.8577905683991
7.37713771377138,-41.8994936372331
7.37773777377738,-41.9409834596229
7.37833783378338,-41.9822623269553
7.37893789378938,-42.0233325235305
7.37953795379538,-42.0641963100242
7.38013801380138,-42.1048559216838
7.38073807380738,-42.1453135669542
7.38133813381338,-42.1855714263082
7.38193819381938,-42.2256316512365
7.38253825382538,-42.2654963633783
7.38313831383138,-42.3051676537711
7.38373837383738,-42.3446475822122
7.38433843384338,-42.3839381767173
7.38493849384938,-42.4230414330665
7.38553855385539,-42.4619593144332
7.38613861386139,-42.500693751081
7.38673867386739,-42.539246640137
7.38733873387339,-42.5776198454196
7.38793879387939,-42.6158151973294
7.38853885388539,-42.6538344927946
7.38913891389139,-42.691679495269
7.38973897389739,-42.7293519347801
7.39033903390339,-42.7668535080262
7.39093909390939,-42.8041858785191
7.39153915391539,-42.8413506767736
7.39213921392139,-42.8783495005394
7.39273927392739,-42.9151839150772
7.39333933393339,-42.9518554534756
7.39393939393939,-42.9883656170096
7.39453945394539,-43.0247158755378
7.39513951395139,-43.0609076679388
7.3957395739574,-43.0969424025841
7.3963396339634,-43.1328214578453
7.3969396939694,-43.1685461826396
7.3975397539754,-43.204117897004
7.3981398139814,-43.2395378927006
7.3987398739874,-43.2748074338523
7.3993399339934,-43.3099277576044
7.3999399939994,-43.3449000748094
7.4005400540054,-43.3797255707362
7.4011401140114,-43.4144054057963
7.4017401740174,-43.4489407162897
7.4023402340234,-43.4833326151626
7.4029402940294,-43.5175821927785
7.4035403540354,-43.5516905176973
7.4041404140414,-43.5856586374615
7.40474047404741,-43.6194875793847
7.40534053405341,-43.6531783513401
7.40594059405941,-43.6867319425496
7.40654065406541,-43.7201493243663
7.40714071407141,-43.7534314510488
7.40774077407741,-43.7865792605276
7.40834083408341,-43.8195936751587
7.40894089408941,-43.8524756024626
7.40954095409541,-43.8852259358477
7.41014101410141,-43.9178455553148
7.41074107410741,-43.9503353281414
7.41134113411341,-43.9826961095464
7.41194119411941,-44.0149287433288
7.41254125412541,-44.0470340624851
7.41314131413141,-44.0790128898003
7.41374137413741,-44.1108660384126
7.41434143414341,-44.1425943123532
7.41494149414942,-44.1741985070573
7.41554155415542,-44.2056794098471
7.41614161416142,-44.2370378003912
7.41674167416742,-44.2682744511322
7.41734173417342,-44.2993901276886
7.41794179417942,-44.3303855892304
7.41854185418542,-44.3612615888266
7.41914191419142,-44.3920188737679
7.41974197419742,-44.422658185863
7.42034203420342,-44.4531802617106
7.42094209420942,-44.4835858329476
7.42154215421542,-44.5138756264735
7.42214221422142,-44.5440503646536
7.42274227422742,-44.5741107655005
7.42334233423342,-44.6040575428354
7.42394239423942,-44.6338914064307
7.42454245424542,-44.6636130621342
7.42514251425142,-44.6932232119767
7.42574257425743,-44.7227225542639
7.42634263426343,-44.752111783651
7.42694269426943,-44.7813915912091
7.42754275427543,-44.8105626644735
7.42814281428143,-44.8396256874823
7.42874287428743,-44.8685813408054
7.42934293429343,-44.8974303015623
7.42994299429943,-44.9261732434314
7.43054305430543,-44.9548108366526
7.43114311431143,-44.9833437480213
7.43174317431743,-45.011772640877
7.43234323432343,-45.0400981750869
7.43294329432943,-45.0683210070239
7.43354335433543,-45.0964417895413
7.43414341434143,-45.1244611719439
7.43474347434744,-45.1523797999567
7.43534353435344,-45.1801983156896
7.43594359435944,-45.2079173576043
7.43654365436544,-45.2355375604758
7.43714371437144,-45.2630595553558
7.43774377437744,-45.2904839695349
7.43834383438344,-45.3178114265045
7.43894389438944,-45.3450425459197
7.43954395439544,-45.3721779435626
7.44014401440144,-45.3992182313062
7.44074407440744,-45.4261640170799
7.44134413441344,-45.4530159048357
7.44194419441944,-45.4797744945171
7.44254425442544,-45.5064403820278
7.44314431443144,-45.5330141592046
7.44374437443744,-45.5594964137894
7.44434443444344,-45.585887729406
7.44494449444944,-45.6121886855368
7.44554455445545,-45.638399857503
7.44614461446145,-45.6645218164449
7.44674467446745,-45.6905551293083
7.44734473447345,-45.716500358829
7.44794479447945,-45.7423580635209
7.44854485448545,-45.7681287976677
7.44914491449145,-45.7938131113144
7.44974497449745,-45.8194115502624
7.45034503450345,-45.8449246560666
7.45094509450945,-45.8703529660336
7.45154515451545,-45.8956970132232
7.45214521452145,-45.9209573264508
7.45274527452745,-45.9461344302918
7.45334533453345,-45.9712288450887
7.45394539453945,-45.9962410869587
7.45454545454545,-46.0211716678039
7.45514551455145,-46.0460210953227
7.45574557455746,-46.0707898730233
7.45634563456346,-46.0954785002366
7.45694569456946,-46.1200874721348
7.45754575457546,-46.1446172797468
7.45814581458146,-46.1690684099774
7.45874587458746,-46.193441345627
7.45934593459346,-46.2177365654128
7.45994599459946,-46.2419545439906
7.46054605460546,-46.2660957519778
7.46114611461146,-46.2901606559779
7.46174617461746,-46.3141497186047
7.46234623462346,-46.3380633985088
7.46294629462946,-46.3619021504031
7.46354635463546,-46.3856664250914
7.46414641464146,-46.4093566694951
7.46474647464746,-46.4329733266822
7.46534653465346,-46.4565168358964
7.46594659465947,-46.4799876325867
7.46654665466547,-46.5033861484364
7.46714671467147,-46.5267128113954
7.46774677467747,-46.5499680457096
7.46834683468347,-46.5731522719527
7.46894689468947,-46.5962659070571
7.46954695469547,-46.619309364346
7.47014701470147,-46.6422830535651
7.47074707470747,-46.6651873809147
7.47134713471347,-46.688022749082
7.47194719471947,-46.7107895572734
7.47254725472547,-46.7334882012467
7.47314731473147,-46.7561190733439
7.47374737473747,-46.7786825625237
7.47434743474347,-46.8011790543936
7.47494749474948,-46.8236089312433
7.47554755475548,-46.8459725720753
7.47614761476148,-46.8682703526397
7.47674767476748,-46.890502645465
7.47734773477348,-46.9126698198909
7.47794779477948,-46.9347722420997
7.47854785478548,-46.9568102751493
7.47914791479148,-46.9787842790042
7.47974797479748,-47.0006946105675
7.48034803480348,-47.0225416237125
7.48094809480948,-47.0443256693139
7.48154815481548,-47.0660470952786
7.48214821482148,-47.0877062465773
7.48274827482748,-47.1093034652746
7.48334833483348,-47.1308390905594
7.48394839483948,-47.152313458776
7.48454845484549,-47.1737269034533
7.48514851485149,-47.1950797553341
7.48574857485749,-47.2163723424059
7.48634863486349,-47.2376049899293
7.48694869486949,-47.2587780204672
7.48754875487549,-47.2798917539136
7.48814881488149,-47.3009465075215
7.48874887488749,-47.3219425959318
7.48934893489349,-47.3428803312007
7.48994899489949,-47.3637600228275
7.49054905490549,-47.3845819777818
7.49114911491149,-47.4053465005309
7.49174917491749,-47.426053893066
7.49234923492349,-47.4467044549291
7.49294929492949,-47.4672984832391
7.49354935493549,-47.4878362727176
7.49414941494149,-47.5083181157147
7.49474947494749,-47.528744302234
7.49534953495349,-47.5491151199582
7.4959495949595,-47.5694308542735
7.4965496549655,-47.5896917882937
7.4971497149715,-47.609898202885
7.4977497749775,-47.6300503766902
7.4983498349835,-47.6501485861514
7.4989498949895,-47.6701931055341
7.4995499549955,-47.6901842069496
7.5001500150015,-47.7101221603789
7.5007500750075,-47.7300072336938
7.5013501350135,-47.7498396926805
7.5019501950195,-47.7696198010607
7.5025502550255,-47.7893478205137
7.5031503150315,-47.8090240106978
7.5037503750375,-47.8286486292715
7.5043504350435,-47.8482219319144
7.50495049504951,-47.8677441723483
7.50555055505551,-47.887215602356
7.50615061506151,-47.906636471804
7.50675067506751,-47.9260070286605
7.50735073507351,-47.9453275190161
7.50795079507951,-47.9645981871024
7.50855085508551,-47.9838192753118
7.50915091509151,-48.0029910242162
7.50975097509751,-48.0221136725858
7.51035103510351,-48.0411874574076
7.51095109510951,-48.0602126139036
7.51155115511551,-48.0791893755487
7.51215121512151,-48.0981179740886
7.51275127512751,-48.1169986395576
7.51335133513351,-48.1358316002954
7.51395139513951,-48.154617082965
7.51455145514551,-48.1733553125686
7.51515151515151,-48.1920465124655
7.51575157515752,-48.2106909043878
7.51635163516352,-48.2292887084563
7.51695169516952,-48.2478401431979
7.51755175517552,-48.2663454255604
7.51815181518152,-48.2848047709287
7.51875187518752,-48.30321839314
7.51935193519352,-48.3215865044995
7.51995199519952,-48.3399093157948
7.52055205520552,-48.3581870363116
7.52115211521152,-48.3764198738481
7.52175217521752,-48.3946080347293
7.52235223522352,-48.412751723822
7.52295229522952,-48.4308511445482
7.52355235523552,-48.4489064988999
7.52415241524152,-48.4669179874525
7.52475247524752,-48.4848858093784
7.52535253525352,-48.502810162461
7.52595259525953,-48.5206912431078
7.52655265526553,-48.5385292463626
7.52715271527153,-48.5563243659204
7.52775277527753,-48.574076794139
7.52835283528353,-48.591786722052
7.52895289528953,-48.6094543393813
7.52955295529553,-48.6270798345494
7.53015301530153,-48.6446633946921
7.53075307530753,-48.66220520567
7.53135313531353,-48.6797054520809
7.53195319531953,-48.6971643172714
7.53255325532553,-48.7145819833486
7.53315331533153,-48.7319586311917
7.53375337533753,-48.7492944404631
7.53435343534353,-48.7665895896203
7.53495349534954,-48.7838442559264
7.53555355535554,-48.801058615461
7.53615361536154,-48.8182328431316
7.53675367536754,-48.8353671126844
7.53735373537354,-48.8524615967141
7.53795379537954,-48.8695164666752
7.53855385538554,-48.8865318928919
7.53915391539154,-48.9035080445683
7.53975397539754,-48.9204450897989
7.54035403540354,-48.9373431955782
7.54095409540954,-48.954202527811
7.54155415541554,-48.9710232513217
7.54215421542154,-48.9878055298642
7.54275427542754,-49.0045495261315
7.54335433543354,-49.0212554017649
7.54395439543954,-49.0379233173636
7.54455445544555,-49.0545534324941
7.54515451545155,-49.071145905698
7.54575457545755,-49.087700894503
7.54635463546355,-49.1042185554304
7.54695469546955,-49.1206990440045
7.54755475547555,-49.137142514761
7.54815481548155,-49.1535491212558
7.54875487548755,-49.1699190160733
7.54935493549355,-49.1862523508352
7.54995499549955,-49.2025492762084
7.55055505550555,-49.2188099419134
7.55115511551155,-49.2350344967327
7.55175517551755,-49.2512230885182
7.55235523552355,-49.2673758641999
7.55295529552955,-49.2834929697932
7.55355535553555,-49.2995745504072
7.55415541554155,-49.3156207502516
7.55475547554756,-49.3316317126455
7.55535553555356,-49.3476075800234
7.55595559555956,-49.3635484939441
7.55655565556556,-49.3794545950974
7.55715571557156,-49.3953260233113
7.55775577557756,-49.4111629175594
7.55835583558356,-49.426965415968
7.55895589558956,-49.4427336558231
7.55955595559556,-49.4584677735775
7.56015601560156,-49.4741679048576
7.56075607560756,-49.4898341844701
7.56135613561356,-49.5054667464091
7.56195619561956,-49.5210657238625
7.56255625562556,-49.5366312492186
7.56315631563156,-49.552163454073
7.56375637563756,-49.5676624692345
7.56435643564356,-49.5831284247323
7.56495649564956,-49.5985614498213
7.56555655565557,-49.6139616729896
7.56615661566157,-49.6293292219631
7.56675667566757,-49.6446642237134
7.56735673567357,-49.6599668044629
7.56795679567957,-49.6752370896909
7.56855685568557,-49.6904752041396
7.56915691569157,-49.7056812718201
7.56975697569757,-49.7208554160183
7.57035703570357,-49.7359977593002
7.57095709570957,-49.7511084235183
7.57155715571557,-49.7661875298166
7.57215721572157,-49.7812351986369
7.57275727572757,-49.7962515497235
7.57335733573357,-49.8112367021295
7.57395739573957,-49.8261907742216
7.57455745574558,-49.8411138836862
7.57515751575158,-49.8560061475333
7.57575757575758,-49.8708676821036
7.57635763576358,-49.8856986030724
7.57695769576958,-49.9004990254556
7.57755775577558,-49.9152690636141
7.57815781578158,-49.9300088312591
7.57875787578758,-49.9447184414573
7.57935793579358,-49.9593980066359
7.57995799579958,-49.974047638587
7.58055805580558,-49.9886674484732
7.58115811581158,-50.0032575468316
7.58175817581758,-50.0178180435795
7.58235823582358,-50.0323490480181
7.58295829582958,-50.0468506688381
7.58355835583558,-50.0613230141236
7.58415841584158,-50.0757661913573
7.58475847584758,-50.0901803074246
7.58535853585358,-50.1045654686183
7.58595859585959,-50.118921780643
