        Frequency / GHz                S2,1/abs,dB
               8.4634927                      -1.7644293
               8.4662933                      -1.7657281
               8.4690938                      -1.7670246
               8.4718944                      -1.7683189
               8.4746949                      -1.7696109
               8.4774955                      -1.7709006
               8.4802961                      -1.7721879
               8.4830966                      -1.7734729
               8.4858972                      -1.7747556
               8.4886977                      -1.7760358
               8.4914983                      -1.7773136
               8.4942989                       -1.778589
               8.4970994                      -1.7798619
                  8.4999                      -1.7811324
               8.5027005                      -1.7824003
               8.5055011                      -1.7836657
               8.5083017                      -1.7849286
               8.5111022                      -1.7861889
               8.5139028                      -1.7874466
               8.5167033                      -1.7887017
               8.5195039                      -1.7899542
               8.5223045                       -1.791204
                8.525105                      -1.7924511
               8.5279056                      -1.7936956
               8.5307061                      -1.7949373
               8.5335067                      -1.7961763
               8.5363073                      -1.7974126
               8.5391078                      -1.7986461
               8.5419084                      -1.7998768
               8.5447089                      -1.8011046
               8.5475095                      -1.8023297
               8.5503101                      -1.8035518
               8.5531106                      -1.8047711
               8.5559112                      -1.8059876
               8.5587117                       -1.807201
               8.5615123                      -1.8084116
               8.5643129                      -1.8096192
               8.5671134                      -1.8108238
                8.569914                      -1.8120254
               8.5727145                      -1.8132241
               8.5755151                      -1.8144196
               8.5783157                      -1.8156122
               8.5811162                      -1.8168016
               8.5839168                       -1.817988
               8.5867173                      -1.8191712
               8.5895179                      -1.8203514
               8.5923185                      -1.8215283
                8.595119                      -1.8227021
               8.5979196                      -1.8238728
               8.6007201                      -1.8250402
               8.6035207                      -1.8262044
               8.6063213                      -1.8273653
               8.6091218                       -1.828523
               8.6119224                      -1.8296775
               8.6147229                      -1.8308286
               8.6175235                      -1.8319764
               8.6203241                      -1.8331209
               8.6231246                       -1.834262
               8.6259252                      -1.8353998
               8.6287257                      -1.8365342
               8.6315263                      -1.8376652
               8.6343269                      -1.8387927
               8.6371274                      -1.8399169
                8.639928                      -1.8410375
               8.6427285                      -1.8421547
               8.6455291                      -1.8432685
               8.6483297                      -1.8443787
               8.6511302                      -1.8454854
               8.6539308                      -1.8465885
               8.6567313                      -1.8476881
               8.6595319                      -1.8487842
               8.6623325                      -1.8498766
                8.665133                      -1.8509655
               8.6679336                      -1.8520507
               8.6707341                      -1.8531323
               8.6735347                      -1.8542102
               8.6763353                      -1.8552845
               8.6791358                      -1.8563551
               8.6819364                       -1.857422
               8.6847369                      -1.8584852
               8.6875375                      -1.8595446
               8.6903381                      -1.8606004
               8.6931386                      -1.8616523
               8.6959392                      -1.8627005
               8.6987397                      -1.8637449
               8.7015403                      -1.8647855
               8.7043409                      -1.8658222
               8.7071414                      -1.8668552
                8.709942                      -1.8678843
               8.7127425                      -1.8689095
               8.7155431                      -1.8699309
               8.7183437                      -1.8709483
               8.7211442                      -1.8719619
               8.7239448                      -1.8729715
               8.7267453                      -1.8739773
               8.7295459                       -1.874979
               8.7323465                      -1.8759768
                8.735147                      -1.8769707
               8.7379476                      -1.8779606
               8.7407481                      -1.8789464
               8.7435487                      -1.8799283
               8.7463493                      -1.8809061
               8.7491498                      -1.8818799
               8.7519504                      -1.8828496
                8.754751                      -1.8838153
               8.7575515                      -1.8847769
               8.7603521                      -1.8857344
               8.7631526                      -1.8866879
               8.7659532                      -1.8876372
               8.7687538                      -1.8885824
               8.7715543                      -1.8895234
               8.7743549                      -1.8904603
               8.7771554                      -1.8913931
                8.779956                      -1.8923217
               8.7827566                      -1.8932461
               8.7855571                      -1.8941663
               8.7883577                      -1.8950823
               8.7911582                      -1.8959941
               8.7939588                      -1.8969017
               8.7967594                      -1.8978051
               8.7995599                      -1.8987042
               8.8023605                       -1.899599
                8.805161                      -1.9004896
               8.8079616                      -1.9013759
               8.8107622                      -1.9022579
               8.8135627                      -1.9031357
               8.8163633                      -1.9040091
               8.8191638                      -1.9048782
               8.8219644                       -1.905743
                8.824765                      -1.9066034
               8.8275655                      -1.9074596
               8.8303661                      -1.9083113
               8.8331666                      -1.9091587
               8.8359672                      -1.9100017
               8.8387678                      -1.9108404
               8.8415683                      -1.9116746
               8.8443689                      -1.9125045
               8.8471694                        -1.91333
                 8.84997                       -1.914151
               8.8527706                      -1.9149677
               8.8555711                      -1.9157799
               8.8583717                      -1.9165876
               8.8611722                       -1.917391
               8.8639728                      -1.9181898
               8.8667734                      -1.9189843
               8.8695739                      -1.9197742
               8.8723745                      -1.9205597
                8.875175                      -1.9213407
               8.8779756                      -1.9221172
               8.8807762                      -1.9228892
               8.8835767                      -1.9236568
               8.8863773                      -1.9244198
               8.8891778                      -1.9251783
               8.8919784                      -1.9259323
                8.894779                      -1.9266817
               8.8975795                      -1.9274267
               8.9003801                      -1.9281671
               8.9031806                      -1.9289029
               8.9059812                      -1.9296342
               8.9087818                       -1.930361
               8.9115823                      -1.9310832
               8.9143829                      -1.9318008
               8.9171834                      -1.9325139
                8.919984                      -1.9332224
               8.9227846                      -1.9339263
               8.9255851                      -1.9346256
               8.9283857                      -1.9353203
               8.9311862                      -1.9360105
               8.9339868                       -1.936696
               8.9367874                       -1.937377
               8.9395879                      -1.9380533
               8.9423885                      -1.9387251
                8.945189                      -1.9393922
               8.9479896                      -1.9400547
               8.9507902                      -1.9407126
               8.9535907                      -1.9413659
               8.9563913                      -1.9420146
               8.9591918                      -1.9426586
               8.9619924                       -1.943298
                8.964793                      -1.9439327
               8.9675935                      -1.9445629
               8.9703941                      -1.9451884
               8.9731946                      -1.9458092
               8.9759952                      -1.9464254
               8.9787958                       -1.947037
               8.9815963                      -1.9476439
               8.9843969                      -1.9482461
               8.9871974                      -1.9488438
                8.989998                      -1.9494367
               8.9927986                       -1.950025
               8.9955991                      -1.9506087
               8.9983997                      -1.9511877
               9.0012002                       -1.951762
               9.0040008                      -1.9523317
               9.0068014                      -1.9528967
               9.0096019                      -1.9534571
               9.0124025                      -1.9540128
                9.015203                      -1.9545638
               9.0180036                      -1.9551102
               9.0208042                      -1.9556519
               9.0236047                       -1.956189
               9.0264053                      -1.9567214
               9.0292058                      -1.9572491
               9.0320064                      -1.9577722
                9.034807                      -1.9582906
               9.0376075                      -1.9588043
               9.0404081                      -1.9593134
               9.0432086                      -1.9598179
               9.0460092                      -1.9603177
               9.0488098                      -1.9608128
               9.0516103                      -1.9613033
               9.0544109                      -1.9617891
               9.0572114                      -1.9622703
                9.060012                      -1.9627468
               9.0628126                      -1.9632187
               9.0656131                      -1.9636859
               9.0684137                      -1.9641485
               9.0712142                      -1.9646064
               9.0740148                      -1.9650597
               9.0768154                      -1.9655084
               9.0796159                      -1.9659524
               9.0824165                      -1.9663918
                9.085217                      -1.9668266
               9.0880176                      -1.9672567
               9.0908182                      -1.9676822
               9.0936187                      -1.9681031
               9.0964193                      -1.9685194
               9.0992198                      -1.9689311
               9.1020204                      -1.9693381
                9.104821                      -1.9697406
               9.1076215                      -1.9701384
               9.1104221                      -1.9705316
               9.1132226                      -1.9709203
               9.1160232                      -1.9713043
               9.1188238                      -1.9716838
               9.1216243                      -1.9720587
               9.1244249                       -1.972429
               9.1272254                      -1.9727947
                9.130026                      -1.9731559
               9.1328266                      -1.9735125
               9.1356271                      -1.9738645
               9.1384277                       -1.974212
               9.1412282                      -1.9745549
               9.1440288                      -1.9748933
               9.1468294                      -1.9752271
               9.1496299                      -1.9755565
               9.1524305                      -1.9758812
                9.155231                      -1.9762015
               9.1580316                      -1.9765172
               9.1608322                      -1.9768285
               9.1636327                      -1.9771352
               9.1664333                      -1.9774374
               9.1692338                      -1.9777351
               9.1720344                      -1.9780284
                9.174835                      -1.9783171
               9.1776355                      -1.9786014
               9.1804361                      -1.9788812
               9.1832366                      -1.9791566
               9.1860372                      -1.9794275
               9.1888378                      -1.9796939
               9.1916383                       -1.979956
               9.1944389                      -1.9802135
               9.1972394                      -1.9804667
                 9.20004                      -1.9807154
               9.2028406                      -1.9809598
               9.2056411                      -1.9811997
               9.2084417                      -1.9814352
               9.2112422                      -1.9816663
               9.2140428                      -1.9818931
               9.2168434                      -1.9821155
               9.2196439                      -1.9823335
               9.2224445                      -1.9825471
                9.225245                      -1.9827565
               9.2280456                      -1.9829614
               9.2308462                      -1.9831621
               9.2336467                      -1.9833584
               9.2364473                      -1.9835504
               9.2392478                      -1.9837381
               9.2420484                      -1.9839215
                9.244849                      -1.9841006
               9.2476495                      -1.9842754
               9.2504501                       -1.984446
               9.2532507                      -1.9846123
               9.2560512                      -1.9847743
               9.2588518                      -1.9849321
               9.2616523                      -1.9850857
               9.2644529                       -1.985235
               9.2672535                      -1.9853802
                9.270054                      -1.9855211
               9.2728546                      -1.9856578
               9.2756551                      -1.9857904
               9.2784557                      -1.9859188
               9.2812563                       -1.986043
               9.2840568                       -1.986163
               9.2868574                       -1.986279
               9.2896579                      -1.9863907
               9.2924585                      -1.9864984
               9.2952591                      -1.9866019
               9.2980596                      -1.9867014
               9.3008602                      -1.9867967
               9.3036607                       -1.986888
               9.3064613                      -1.9869752
               9.3092619                      -1.9870583
               9.3120624                      -1.9871374
                9.314863                      -1.9872124
               9.3176635                      -1.9872834
               9.3204641                      -1.9873504
               9.3232647                      -1.9874134
               9.3260652                      -1.9874724
               9.3288658                      -1.9875275
               9.3316663                      -1.9875785
               9.3344669                      -1.9876256
               9.3372675                      -1.9876688
                9.340068                       -1.987708
               9.3428686                      -1.9877433
               9.3456691                      -1.9877746
               9.3484697                      -1.9878021
               9.3512703                      -1.9878257
               9.3540708                      -1.9878454
               9.3568714                      -1.9878612
               9.3596719                      -1.9878732
               9.3624725                      -1.9878814
               9.3652731                      -1.9878857
               9.3680736                      -1.9878862
               9.3708742                      -1.9878829
               9.3736747                      -1.9878758
               9.3764753                       -1.987865
               9.3792759                      -1.9878503
               9.3820764                       -1.987832
                9.384877                      -1.9878098
               9.3876775                       -1.987784
               9.3904781                      -1.9877544
               9.3932787                      -1.9877212
               9.3960792                      -1.9876842
               9.3988798                      -1.9876436
               9.4016803                      -1.9875993
               9.4044809                      -1.9875514
               9.4072815                      -1.9874998
                9.410082                      -1.9874446
               9.4128826                      -1.9873858
               9.4156831                      -1.9873234
               9.4184837                      -1.9872574
               9.4212843                      -1.9871878
               9.4240848                      -1.9871147
               9.4268854                      -1.9870381
               9.4296859                      -1.9869579
               9.4324865                      -1.9868742
               9.4352871                       -1.986787
               9.4380876                      -1.9866963
               9.4408882                      -1.9866021
               9.4436887                      -1.9865045
               9.4464893                      -1.9864034
               9.4492899                      -1.9862989
               9.4520904                       -1.986191
                9.454891                      -1.9860797
               9.4576915                       -1.985965
               9.4604921                      -1.9858469
               9.4632927                      -1.9857255
               9.4660932                      -1.9856007
               9.4688938                      -1.9854725
               9.4716943                      -1.9853411
               9.4744949                      -1.9852063
               9.4772955                      -1.9850683
                9.480096                      -1.9849269
               9.4828966                      -1.9847824
               9.4856971                      -1.9846345
               9.4884977                      -1.9844835
               9.4912983                      -1.9843292
               9.4940988                      -1.9841717
               9.4968994                       -1.984011
               9.4996999                      -1.9838472
               9.5025005                      -1.9836802
               9.5053011                        -1.98351
               9.5081016                      -1.9833367
               9.5109022                      -1.9831603
               9.5137027                      -1.9829808
               9.5165033                      -1.9827982
               9.5193039                      -1.9826126
               9.5221044                      -1.9824239
                9.524905                      -1.9822321
               9.5277055                      -1.9820373
               9.5305061                      -1.9818395
               9.5333067                      -1.9816387
               9.5361072                       -1.981435
               9.5389078                      -1.9812282
               9.5417083                      -1.9810186
               9.5445089                      -1.9808059
               9.5473095                      -1.9805904
                 9.55011                       -1.980372
               9.5529106                      -1.9801506
               9.5557111                      -1.9799264
               9.5585117                      -1.9796993
               9.5613123                      -1.9794694
               9.5641128                      -1.9792367
               9.5669134                      -1.9790011
               9.5697139                      -1.9787627
               9.5725145                      -1.9785216
               9.5753151                      -1.9782777
               9.5781156                       -1.978031
               9.5809162                      -1.9777816
               9.5837167                      -1.9775295
               9.5865173                      -1.9772747
               9.5893179                      -1.9770172
               9.5921184                       -1.976757
                9.594919                      -1.9764941
               9.5977195                      -1.9762286
               9.6005201                      -1.9759605
               9.6033207                      -1.9756897
               9.6061212                      -1.9754164
               9.6089218                      -1.9751405
               9.6117223                       -1.974862
               9.6145229                      -1.9745809
               9.6173235                      -1.9742974
                9.620124                      -1.9740113
               9.6229246                      -1.9737226
               9.6257251                      -1.9734316
               9.6285257                       -1.973138
               9.6313263                       -1.972842
               9.6341268                      -1.9725435
               9.6369274                      -1.9722426
               9.6397279                      -1.9719393
               9.6425285                      -1.9716336
               9.6453291                      -1.9713255
               9.6481296                      -1.9710151
               9.6509302                      -1.9707023
               9.6537307                      -1.9703871
               9.6565313                      -1.9700697
               9.6593319                        -1.96975
               9.6621324                      -1.9694279
                9.664933                      -1.9691036
               9.6677335                      -1.9687771
               9.6705341                      -1.9684483
               9.6733347                      -1.9681172
               9.6761352                       -1.967784
               9.6789358                      -1.9674486
               9.6817363                       -1.967111
               9.6845369                      -1.9667712
               9.6873375                      -1.9664293
                9.690138                      -1.9660853
               9.6929386                      -1.9657391
               9.6957391                      -1.9653909
               9.6985397                      -1.9650406
               9.7013403                      -1.9646882
               9.7041408                      -1.9643337
               9.7069414                      -1.9639772
               9.7097419                      -1.9636187
               9.7125425                      -1.9632582
               9.7153431                      -1.9628957
               9.7181436                      -1.9625313
               9.7209442                      -1.9621648
               9.7237447                      -1.9617965
               9.7265453                      -1.9614262
               9.7293459                       -1.961054
               9.7321464                      -1.9606799
                9.734947                      -1.9603039
               9.7377475                       -1.959926
               9.7405481                      -1.9595463
               9.7433487                      -1.9591648
               9.7461492                      -1.9587815
               9.7489498                      -1.9583963
               9.7517504                      -1.9580094
               9.7545509                      -1.9576207
               9.7573515                      -1.9572302
                9.760152                       -1.956838
               9.7629526                      -1.9564441
               9.7657532                      -1.9560484
               9.7685537                      -1.9556511
               9.7713543                      -1.9552521
               9.7741548                      -1.9548514
               9.7769554                      -1.9544491
                9.779756                      -1.9540451
               9.7825565                      -1.9536395
               9.7853571                      -1.9532323
               9.7881576                      -1.9528236
               9.7909582                      -1.9524132
               9.7937588                      -1.9520013
               9.7965593                      -1.9515879
               9.7993599                      -1.9511729
               9.8021604                      -1.9507565
                9.804961                      -1.9503385
               9.8077616                      -1.9499191
               9.8105621                      -1.9494981
               9.8133627                      -1.9490758
               9.8161632                       -1.948652
               9.8189638                      -1.9482268
               9.8217644                      -1.9478001
               9.8245649                      -1.9473721
               9.8273655                      -1.9469427
                9.830166                       -1.946512
               9.8329666                      -1.9460799
               9.8357672                      -1.9456465
               9.8385677                      -1.9452117
               9.8413683                      -1.9447757
               9.8441688                      -1.9443384
               9.8469694                      -1.9438998
                 9.84977                      -1.9434599
               9.8525705                      -1.9430188
               9.8553711                      -1.9425765
               9.8581716                       -1.942133
               9.8609722                      -1.9416883
               9.8637728                      -1.9412424
               9.8665733                      -1.9407953
               9.8693739                      -1.9403471
               9.8721744                      -1.9398977
                9.874975                      -1.9394472
               9.8777756                      -1.9389957
               9.8805761                       -1.938543
               9.8833767                      -1.9380892
               9.8861772                      -1.9376344
               9.8889778                      -1.9371785
               9.8917784                      -1.9367216
               9.8945789                      -1.9362637
               9.8973795                      -1.9358047
                 9.90018                      -1.9353448
               9.9029806                      -1.9348839
               9.9057812                       -1.934422
               9.9085817                      -1.9339592
               9.9113823                      -1.9334954
               9.9141828                      -1.9330307
               9.9169834                      -1.9325652
                9.919784                      -1.9320987
               9.9225845                      -1.9316313
               9.9253851                      -1.9311631
               9.9281856                       -1.930694
               9.9309862                      -1.9302241
               9.9337868                      -1.9297534
               9.9365873                      -1.9292819
               9.9393879                      -1.9288096
               9.9421884                      -1.9283364
                9.944989                      -1.9278626
               9.9477896                       -1.927388
               9.9505901                      -1.9269126
               9.9533907                      -1.9264365
               9.9561912                      -1.9259597
               9.9589918                      -1.9254822
               9.9617924                       -1.925004
               9.9645929                      -1.9245252
               9.9673935                      -1.9240457
                9.970194                      -1.9235655
               9.9729946                      -1.9230848
               9.9757952                      -1.9226034
               9.9785957                      -1.9221214
               9.9813963                      -1.9216388
               9.9841968                      -1.9211557
               9.9869974                       -1.920672
                9.989798                      -1.9201877
               9.9925985                      -1.9197029
               9.9953991                      -1.9192176
               9.9981996                      -1.9187318
                  10.001                      -1.9182455
               10.003801                      -1.9177587
               10.006601                      -1.9172714
               10.009402                      -1.9167837
               10.012202                      -1.9162956
               10.015003                       -1.915807
               10.017804                       -1.915318
               10.020604                      -1.9148286
               10.023405                      -1.9143388
               10.026205                      -1.9138486
               10.029006                      -1.9133581
               10.031806                      -1.9128672
               10.034607                       -1.912376
               10.037407                      -1.9118845
               10.040208                      -1.9113926
               10.043009                      -1.9109004
               10.045809                       -1.910408
                10.04861                      -1.9099153
                10.05141                      -1.9094223
               10.054211                      -1.9089291
               10.057011                      -1.9084357
               10.059812                       -1.907942
               10.062613                      -1.9074481
               10.065413                       -1.906954
               10.068214                      -1.9064597
               10.071014                      -1.9059653
               10.073815                      -1.9054707
               10.076615                      -1.9049759
               10.079416                      -1.9044811
               10.082216                       -1.903986
               10.085017                      -1.9034909
               10.087818                      -1.9029957
               10.090618                      -1.9025004
               10.093419                       -1.902005
               10.096219                      -1.9015096
                10.09902                      -1.9010141
                10.10182                      -1.9005185
               10.104621                       -1.900023
               10.107421                      -1.8995274
               10.110222                      -1.8990318
               10.113023                      -1.8985362
               10.115823                      -1.8980407
               10.118624                      -1.8975452
               10.121424                      -1.8970497
               10.124225                      -1.8965543
               10.127025                      -1.8960589
               10.129826                      -1.8955636
               10.132627                      -1.8950685
               10.135427                      -1.8945734
               10.138228                      -1.8940784
               10.141028                      -1.8935836
               10.143829                      -1.8930889
               10.146629                      -1.8925943
                10.14943                      -1.8920999
                10.15223                      -1.8916057
               10.155031                      -1.8911117
               10.157832                      -1.8906178
               10.160632                      -1.8901242
               10.163433                      -1.8896307
               10.166233                      -1.8891375
               10.169034                      -1.8886446
               10.171834                      -1.8881519
               10.174635                      -1.8876594
               10.177435                      -1.8871673
               10.180236                      -1.8866754
               10.183037                      -1.8861838
               10.185837                      -1.8856925
               10.188638                      -1.8852015
               10.191438                      -1.8847108
               10.194239                      -1.8842205
               10.197039                      -1.8837306
                10.19984                      -1.8832409
               10.202641                      -1.8827517
               10.205441                      -1.8822628
               10.208242                      -1.8817744
               10.211042                      -1.8812863
               10.213843                      -1.8807986
               10.216643                      -1.8803114
               10.219444                      -1.8798246
               10.222244                      -1.8793383
               10.225045                      -1.8788523
               10.227846                      -1.8783669
               10.230646                      -1.8778819
               10.233447                      -1.8773975
               10.236247                      -1.8769135
               10.239048                        -1.87643
               10.241848                       -1.875947
               10.244649                      -1.8754646
               10.247449                      -1.8749827
                10.25025                      -1.8745013
               10.253051                      -1.8740205
               10.255851                      -1.8735403
               10.258652                      -1.8730606
               10.261452                      -1.8725815
               10.264253                      -1.8721031
               10.267053                      -1.8716252
               10.269854                      -1.8711479
               10.272655                      -1.8706713
               10.275455                      -1.8701953
               10.278256                      -1.8697199
               10.281056                      -1.8692452
               10.283857                      -1.8687712
               10.286657                      -1.8682978
               10.289458                      -1.8678252
               10.292258                      -1.8673532
               10.295059                      -1.8668819
                10.29786                      -1.8664113
                10.30066                      -1.8659415
               10.303461                      -1.8654723
               10.306261                      -1.8650039
               10.309062                      -1.8645363
               10.311862                      -1.8640694
               10.314663                      -1.8636033
               10.317463                       -1.863138
               10.320264                      -1.8626734
               10.323065                      -1.8622097
               10.325865                      -1.8617467
               10.328666                      -1.8612846
               10.331466                      -1.8608233
               10.334267                      -1.8603628
               10.337067                      -1.8599032
               10.339868                      -1.8594444
               10.342669                      -1.8589865
               10.345469                      -1.8585294
                10.34827                      -1.8580732
                10.35107                      -1.8576179
               10.353871                      -1.8571635
               10.356671                        -1.85671
               10.359472                      -1.8562574
               10.362272                      -1.8558057
               10.365073                       -1.855355
               10.367874                      -1.8549052
               10.370674                      -1.8544563
               10.373475                      -1.8540084
               10.376275                      -1.8535615
               10.379076                      -1.8531155
               10.381876                      -1.8526705
               10.384677                      -1.8522265
               10.387477                      -1.8517835
               10.390278                      -1.8513415
               10.393079                      -1.8509005
               10.395879                      -1.8504605
                10.39868                      -1.8500216
                10.40148                      -1.8495837
               10.404281                      -1.8491468
               10.407081                       -1.848711
               10.409882                      -1.8482763
               10.412683                      -1.8478426
               10.415483                        -1.84741
               10.418284                      -1.8469785
               10.421084                      -1.8465481
               10.423885                      -1.8461188
               10.426685                      -1.8456906
               10.429486                      -1.8452635
               10.432286                      -1.8448376
               10.435087                      -1.8444128
               10.437888                      -1.8439891
               10.440688                      -1.8435666
               10.443489                      -1.8431452
               10.446289                       -1.842725
                10.44909                       -1.842306
                10.45189                      -1.8418881
               10.454691                      -1.8414715
               10.457491                       -1.841056
               10.460292                      -1.8406417
               10.463093                      -1.8402287
               10.465893                      -1.8398169
               10.468694                      -1.8394063
               10.471494                      -1.8389969
               10.474295                      -1.8385888
               10.477095                      -1.8381819
               10.479896                      -1.8377763
               10.482697                      -1.8373719
               10.485497                      -1.8369688
               10.488298                       -1.836567
               10.491098                      -1.8361665
               10.493899                      -1.8357672
               10.496699                      -1.8353693
                 10.4995                      -1.8349726
                 10.5023                      -1.8345773
               10.505101                      -1.8341833
               10.507902                      -1.8337907
               10.510702                      -1.8333993
               10.513503                      -1.8330093
               10.516303                      -1.8326207
               10.519104                      -1.8322334
               10.521904                      -1.8318475
               10.524705                      -1.8314629
               10.527506                      -1.8310797
               10.530306                      -1.8306979
               10.533107                      -1.8303175
               10.535907                      -1.8299385
               10.538708                      -1.8295609
               10.541508                      -1.8291847
               10.544309                      -1.8288099
               10.547109                      -1.8284366
                10.54991                      -1.8280646
               10.552711                      -1.8276942
               10.555511                      -1.8273251
               10.558312                      -1.8269575
               10.561112                      -1.8265914
               10.563913                      -1.8262267
               10.566713                      -1.8258635
               10.569514                      -1.8255018
               10.572314                      -1.8251415
               10.575115                      -1.8247828
               10.577916                      -1.8244255
               10.580716                      -1.8240697
               10.583517                      -1.8237155
               10.586317                      -1.8233628
               10.589118                      -1.8230115
               10.591918                      -1.8226619
               10.594719                      -1.8223137
                10.59752                      -1.8219671
                10.60032                       -1.821622
               10.603121                      -1.8212785
               10.605921                      -1.8209365
               10.608722                      -1.8205961
               10.611522                      -1.8202573
               10.614323                      -1.8199201
               10.617123                      -1.8195844
               10.619924                      -1.8192503
               10.622725                      -1.8189178
               10.625525                       -1.818587
               10.628326                      -1.8182577
               10.631126                        -1.81793
               10.633927                       -1.817604
               10.636727                      -1.8172796
               10.639528                      -1.8169568
               10.642328                      -1.8166356
               10.645129                      -1.8163161
                10.64793                      -1.8159983
                10.65073                       -1.815682
               10.653531                      -1.8153675
               10.656331                      -1.8150546
               10.659132                      -1.8147434
               10.661932                      -1.8144339
               10.664733                       -1.814126
               10.667534                      -1.8138198
               10.670334                      -1.8135153
               10.673135                      -1.8132126
