        Frequency / GHz                S2,1/abs,dB
               14.453453                      -4.2566994
               14.467467                      -4.2502197
               14.481481                      -4.2447173
               14.495495                      -4.2401237
                14.50951                      -4.2363756
               14.523524                      -4.2334152
               14.537538                      -4.2311894
               14.551552                      -4.2296491
               14.565566                      -4.2287496
                14.57958                      -4.2284495
               14.593594                      -4.2287107
               14.607608                      -4.2294982
               14.621622                      -4.2307799
               14.635636                      -4.2325259
                14.64965                      -4.2347088
               14.663664                      -4.2373034
               14.677678                      -4.2402864
               14.691692                      -4.2436362
               14.705706                      -4.2473329
                14.71972                      -4.2513583
               14.733734                      -4.2556952
               14.747748                      -4.2603282
               14.761762                      -4.2652426
               14.775776                      -4.2704251
                14.78979                      -4.2758632
               14.803804                      -4.2815455
               14.817818                      -4.2874614
               14.831832                      -4.2936011
               14.845846                      -4.2999554
                14.85986                      -4.3065158
               14.873874                      -4.3132747
               14.887888                      -4.3202248
               14.901902                      -4.3273593
               14.915916                       -4.334672
                14.92993                      -4.3421572
               14.943944                      -4.3498096
               14.957958                      -4.3576242
               14.971972                      -4.3655963
               14.985986                      -4.3737218
                      15                      -4.3819967

