        Frequency / GHz                S2,1/abs,linear
               7.7325465                      0.81596117
               7.7353471                      0.81500706
               7.7381476                      0.81404802
               7.7409482                      0.81308408
               7.7437487                      0.81211521
               7.7465493                      0.81114144
               7.7493499                      0.81016274
               7.7521504                      0.80917914
                7.754951                      0.80819061
               7.7577516                      0.80719718
               7.7605521                      0.80619883
               7.7633527                      0.80519556
               7.7661532                      0.80418739
               7.7689538                      0.80317431
               7.7717544                      0.80215632
               7.7745549                      0.80113342
               7.7773555                      0.80010562
                7.780156                      0.79907291
               7.7829566                      0.79803531
               7.7857572                      0.79699281
               7.7885577                      0.79594541
               7.7913583                      0.79489311
               7.7941588                      0.79383593
               7.7969594                      0.79277385
                 7.79976                      0.79170688
               7.8025605                      0.79063502
               7.8053611                      0.78955828
               7.8081616                      0.78847664
               7.8109622                      0.78739012
               7.8137628                      0.78629872
               7.8165633                      0.78520242
               7.8193639                      0.78410124
               7.8221644                      0.78299517
                7.824965                       0.7818842
               7.8277656                      0.78076834
               7.8305661                      0.77964757
               7.8333667                       0.7785219
               7.8361672                      0.77739132
               7.8389678                      0.77625582
               7.8417684                      0.77511539
               7.8445689                      0.77397002
               7.8473695                       0.7728197
                 7.85017                      0.77166442
               7.8529706                      0.77050417
               7.8557712                      0.76933892
               7.8585717                      0.76816866
               7.8613723                      0.76699337
               7.8641728                      0.76581302
               7.8669734                      0.76462759
                7.869774                      0.76343706
               7.8725745                      0.76224138
               7.8753751                      0.76104053
               7.8781756                      0.75983447
               7.8809762                      0.75862316
               7.8837768                      0.75740655
               7.8865773                       0.7561846
               7.8893779                      0.75495725
               7.8921784                      0.75372444
                7.894979                      0.75248612
               7.8977796                      0.75124222
               7.9005801                      0.74999266
               7.9033807                      0.74873736
               7.9061812                      0.74747624
               7.9089818                      0.74620921
               7.9117824                      0.74493617
               7.9145829                      0.74365702
               7.9173835                      0.74237163
                7.920184                      0.74107989
               7.9229846                      0.73978166
               7.9257852                       0.7384768
               7.9285857                      0.73716517
               7.9313863                      0.73584659
               7.9341868                      0.73452089
               7.9369874                      0.73318789
                7.939788                      0.73184739
               7.9425885                      0.73049917
               7.9453891                        0.729143
               7.9481896                      0.72777864
               7.9509902                      0.72640582
               7.9537908                      0.72502427
               7.9565913                      0.72363368
               7.9593919                      0.72223374
               7.9621924                      0.72082411
                7.964993                      0.71940441
               7.9677936                      0.71797425
               7.9705941                      0.71653323
               7.9733947                       0.7150809
               7.9761952                      0.71361677
               7.9789958                      0.71214035
               7.9817964                      0.71065109
               7.9845969                      0.70914842
               7.9873975                       0.7076317
                7.990198                      0.70610029
               7.9929986                      0.70455347
               7.9957992                       0.7029905
               7.9985997                      0.70141056
                       8                      0.70061396
               8.0014003                      0.69981279
               8.0042008                      0.69819627
               8.0070014                      0.69656002
                8.009802                      0.69490298
               8.0126025                      0.69322402
               8.0154031                      0.69152193
               8.0182036                      0.68979543
               8.0210042                      0.68804311
               8.0238048                       0.6862635
               8.0266053                      0.68445501
               8.0294059                      0.68261592
               8.0322064                      0.68074441
                8.035007                       0.6788385
               8.0378076                      0.67689609
               8.0406081                       0.6749149
               8.0434087                       0.6728925
               8.0462092                      0.67082625
               8.0490098                      0.66871334
               8.0518104                      0.66655072
               8.0546109                      0.66433512
               8.0574115                        0.662063
                8.060212                      0.65973056
               8.0630126                      0.65733368
               8.0658132                      0.65486792
               8.0686137                      0.65232849
               8.0714143                      0.64971021
               8.0742148                      0.64700747
               8.0770154                       0.6442142
                8.079816                      0.64132385
               8.0826165                      0.63832928
               8.0854171                      0.63522281
               8.0882176                      0.63199609
               8.0910182                      0.62864005
               8.0938188                      0.62514488
               8.0966193                      0.62149995
               8.0994199                      0.61769372
               8.1022204                      0.61371367
                8.105021                      0.60954627
               8.1078216                      0.60517683
               8.1106221                       0.6005895
               8.1134227                      0.59576713
               8.1162232                      0.59069124
               8.1190238                      0.58534196
               8.1218244                      0.57969794
               8.1246249                      0.57373642
               8.1274255                      0.56743317
                8.130226                      0.56076259
               8.1330266                      0.55369786
               8.1358272                      0.54621118
               8.1386277                      0.53827414
               8.1414283                      0.52985826
               8.1442288                       0.5209358
               8.1470294                       0.5114808
                 8.14983                      0.50147056
               8.1526305                      0.49088761
               8.1554311                      0.47972226
               8.1582316                       0.4679759
               8.1610322                      0.45566526
               8.1638328                      0.44282763
               8.1666333                      0.42952726
               8.1694339                      0.41586299
               8.1722344                       0.4019768
                8.175035                       0.3880629
               8.1778356                      0.37437632
               8.1806361                      0.36123909
               8.1834367                      0.34904112
               8.1862372                       0.3382318
               8.1890378                      0.32929777
               8.1918384                       0.3227238
               8.1946389                      0.31893805
               8.1974395                      0.31825021
                 8.20024                      0.32079841
               8.2030406                      0.32652214
               8.2058412                      0.33517105
               8.2086417                      0.34634585
               8.2114423                      0.35955686
               8.2142428                      0.37428336
               8.2170434                      0.39002171
                8.219844                      0.40631765
               8.2226445                      0.42278366
               8.2254451                      0.43910466
               8.2282456                      0.45503593
               8.2310462                      0.47039659
               8.2338468                      0.48506077
               8.2366473                      0.49894829
               8.2394479                      0.51201557
               8.2422484                      0.52424753
                8.245049                      0.53565051
               8.2478496                      0.54624641
               8.2506501                      0.55606789
               8.2534507                      0.56515465
               8.2562513                      0.57355046
               8.2590518                      0.58130103
               8.2618524                      0.58845233
               8.2646529                      0.59504952
               8.2674535                      0.60113608
               8.2702541                      0.60675338
               8.2730546                      0.61194032
               8.2758552                      0.61673322
               8.2786557                      0.62116576
               8.2814563                      0.62526902
               8.2842569                      0.62907158
               8.2870574                      0.63259964
                8.289858                      0.63587716
               8.2926585                      0.63892601
               8.2954591                      0.64176614
               8.2982597                      0.64441573
               8.3010602                      0.64689131
               8.3038608                      0.64920794
               8.3066613                      0.65137934
               8.3094619                      0.65341797
               8.3122625                      0.65533519
                8.315063                      0.65714133
               8.3178636                       0.6588458
               8.3206641                      0.66045719
               8.3234647                      0.66198332
               8.3262653                      0.66343132
               8.3290658                      0.66480772
               8.3318664                      0.66611846
               8.3346669                      0.66736897
               8.3374675                      0.66856424
               8.3402681                      0.66970882
               8.3430686                      0.67080688
               8.3458692                      0.67186225
               8.3486697                      0.67287842
               8.3514703                      0.67385862
               8.3542709                       0.6748058
               8.3570714                      0.67572268
                8.359872                      0.67661175
               8.3626725                      0.67747531
               8.3654731                      0.67831548
               8.3682737                       0.6791342
               8.3710742                      0.67993327
               8.3738748                      0.68071434
               8.3766753                      0.68147893
               8.3794759                      0.68222847
               8.3822765                      0.68296424
                8.385077                      0.68368744
               8.3878776                      0.68439919
               8.3906781                      0.68510051
               8.3934787                      0.68579234
               8.3962793                      0.68647556
               8.3990798                      0.68715098
               8.4018804                      0.68781934
               8.4046809                      0.68848134
               8.4074815                      0.68913761
               8.4102821                      0.68978875
               8.4130826                       0.6904353
               8.4158832                      0.69107776
               8.4186837                      0.69171661
               8.4214843                      0.69235226
               8.4242849                      0.69298512
               8.4270854                      0.69361555
                8.429886                      0.69424389
               8.4326865                      0.69487045
               8.4354871                      0.69549552
               8.4382877                      0.69611936
               8.4410882                      0.69674222
               8.4438888                      0.69736431
               8.4466893                      0.69798583
               8.4494899                      0.69860698
               8.4522905                      0.69922793
                8.455091                      0.69984883
               8.4578916                      0.70046981
               8.4606921                      0.70109102
               8.4634927                      0.70171256
               8.4662933                      0.70233453
               8.4690938                      0.70295705
               8.4718944                      0.70358017
               8.4746949                      0.70420399
               8.4774955                      0.70482856
               8.4802961                      0.70545395
               8.4830966                      0.70608021
               8.4858972                      0.70670737
               8.4886977                      0.70733548
               8.4914983                      0.70796456
               8.4942989                      0.70859465
               8.4970994                      0.70922575
                  8.4999                      0.70985789
               8.5027005                      0.71049108
               8.5055011                      0.71112531
               8.5083017                       0.7117606
               8.5111022                      0.71239694
               8.5139028                      0.71303432
               8.5167033                      0.71367274
               8.5195039                      0.71431219
               8.5223045                      0.71495264
                8.525105                      0.71559409
               8.5279056                       0.7162365
               8.5307061                      0.71687988
               8.5335067                      0.71752417
               8.5363073                      0.71816938
               8.5391078                      0.71881545
               8.5419084                      0.71946237
               8.5447089                      0.72011011
               8.5475095                      0.72075863
               8.5503101                       0.7214079
               8.5531106                      0.72205789
               8.5559112                      0.72270856
               8.5587117                      0.72335987
               8.5615123                      0.72401179
               8.5643129                      0.72466428
               8.5671134                      0.72531731
                8.569914                      0.72597082
               8.5727145                       0.7266248
               8.5755151                      0.72727918
               8.5783157                      0.72793394
               8.5811162                      0.72858903
               8.5839168                      0.72924441
               8.5867173                      0.72990004
               8.5895179                      0.73055587
               8.5923185                      0.73121188
                8.595119                        0.731868
               8.5979196                      0.73252421
               8.6007201                      0.73318045
               8.6035207                      0.73383668
               8.6063213                      0.73449287
               8.6091218                      0.73514896
               8.6119224                      0.73580491
               8.6147229                      0.73646068
               8.6175235                      0.73711623
               8.6203241                       0.7377715
               8.6231246                      0.73842645
               8.6259252                      0.73908104
               8.6287257                      0.73973523
               8.6315263                      0.74038897
               8.6343269                      0.74104223
               8.6371274                      0.74169497
                8.639928                      0.74234719
               8.6427285                       0.7429989
               8.6455291                      0.74365014
               8.6483297                      0.74430098
               8.6511302                      0.74495158
               8.6539308                      0.74560209
               8.6567313                      0.74625267
               8.6595319                      0.74690337
               8.6623325                      0.74755408
                8.665133                       0.7482045
               8.6679336                      0.74885424
               8.6707341                      0.74950295
               8.6735347                      0.75015039
               8.6763353                      0.75079644
               8.6791358                      0.75144108
               8.6819364                      0.75208435
               8.6847369                      0.75272628
               8.6875375                      0.75336692
               8.6903381                      0.75400631
               8.6931386                      0.75464445
               8.6959392                      0.75528138
               8.6987397                      0.75591707
               8.7015403                      0.75655154
               8.7043409                      0.75718476
               8.7071414                      0.75781673
                8.709942                      0.75844743
               8.7127425                      0.75907684
               8.7155431                      0.75970494
               8.7183437                      0.76033172
               8.7211442                      0.76095714
               8.7239448                       0.7615812
               8.7267453                      0.76220387
               8.7295459                      0.76282512
               8.7323465                      0.76344494
                8.735147                       0.7640633
               8.7379476                      0.76468019
               8.7407481                      0.76529558
               8.7435487                      0.76590945
               8.7463493                      0.76652178
               8.7491498                      0.76713256
               8.7519504                      0.76774175
                8.754751                      0.76834935
               8.7575515                      0.76895532
               8.7603521                      0.76955965
               8.7631526                      0.77016232
               8.7659532                      0.77076331
               8.7687538                      0.77136259
               8.7715543                      0.77196016
               8.7743549                      0.77255598
               8.7771554                      0.77315004
                8.779956                      0.77374233
               8.7827566                      0.77433283
               8.7855571                      0.77492153
               8.7883577                      0.77550842
               8.7911582                       0.7760935
               8.7939588                      0.77667679
               8.7967594                      0.77725828
               8.7995599                      0.77783801
               8.8023605                        0.778416
                8.805161                       0.7789923
               8.8079616                      0.77956694
               8.8107622                      0.78013997
               8.8135627                      0.78071143
               8.8163633                      0.78128132
               8.8191638                      0.78184966
               8.8219644                      0.78241643
                8.824765                       0.7829816
               8.8275655                      0.78354513
               8.8303661                      0.78410697
               8.8331666                      0.78466707
               8.8359672                      0.78522536
               8.8387678                      0.78578182
               8.8415683                      0.78633639
               8.8443689                      0.78688906
               8.8471694                      0.78743978
                 8.84997                      0.78798856
               8.8527706                      0.78853536
               8.8555711                      0.78908019
               8.8583717                      0.78962304
               8.8611722                      0.79016391
               8.8639728                      0.79070279
               8.8667734                      0.79123969
               8.8695739                       0.7917746
               8.8723745                      0.79230753
                8.875175                      0.79283847
               8.8779756                      0.79336743
               8.8807762                      0.79389442
               8.8835767                      0.79441942
               8.8863773                      0.79494245
               8.8891778                       0.7954635
               8.8919784                      0.79598257
                8.894779                      0.79649968
               8.8975795                      0.79701481
               8.9003801                      0.79752797
               8.9031806                      0.79803917
               8.9059812                      0.79854839
               8.9087818                      0.79905566
               8.9115823                      0.79956095
               8.9143829                      0.80006429
               8.9171834                      0.80056566
                8.919984                      0.80106507
               8.9227846                      0.80156253
               8.9255851                      0.80205803
               8.9283857                      0.80255157
               8.9311862                      0.80304317
               8.9339868                      0.80353281
               8.9367874                      0.80402051
               8.9395879                      0.80450626
               8.9423885                      0.80499006
                8.945189                      0.80547193
               8.9479896                      0.80595186
               8.9507902                      0.80642985
               8.9535907                      0.80690591
               8.9563913                      0.80738004
               8.9591918                      0.80785224
               8.9619924                      0.80832252
                8.964793                      0.80879088
               8.9675935                      0.80925732
               8.9703941                      0.80972184
               8.9731946                      0.81018445
               8.9759952                      0.81064516
               8.9787958                      0.81110396
               8.9815963                      0.81156086
               8.9843969                      0.81201587
               8.9871974                      0.81246898
                8.989998                       0.8129202
               8.9927986                      0.81336954
               8.9955991                      0.81381699
               8.9983997                      0.81426257
               9.0012002                      0.81470628
               9.0040008                      0.81514811
               9.0068014                      0.81558809
               9.0096019                       0.8160262
               9.0124025                      0.81646246
                9.015203                      0.81689687
               9.0180036                      0.81732943
               9.0208042                      0.81776015
               9.0236047                      0.81818903
               9.0264053                      0.81861608
               9.0292058                      0.81904131
               9.0320064                      0.81946471
                9.034807                      0.81988629
               9.0376075                      0.82030606
               9.0404081                      0.82072403
               9.0432086                      0.82114019
               9.0460092                      0.82155456
               9.0488098                      0.82196713
               9.0516103                      0.82237792
               9.0544109                      0.82278692
               9.0572114                      0.82319415
                9.060012                      0.82359961
               9.0628126                       0.8240033
               9.0656131                      0.82440524
               9.0684137                      0.82480542
               9.0712142                      0.82520385
               9.0740148                      0.82560053
               9.0768154                      0.82599548
               9.0796159                       0.8263887
               9.0824165                      0.82678019
                9.085217                      0.82716995
               9.0880176                      0.82755801
               9.0908182                      0.82794435
               9.0936187                      0.82832899
               9.0964193                      0.82871193
               9.0992198                      0.82909318
               9.1020204                      0.82947274
                9.104821                      0.82985062
               9.1076215                      0.83022682
               9.1104221                      0.83060136
               9.1132226                      0.83097423
               9.1160232                      0.83134544
               9.1188238                        0.831715
               9.1216243                      0.83208292
               9.1244249                      0.83244919
               9.1272254                      0.83281383
                9.130026                      0.83317685
               9.1328266                      0.83353824
               9.1356271                      0.83389801
               9.1384277                      0.83425617
               9.1412282                      0.83461273
               9.1440288                      0.83496769
               9.1468294                      0.83532106
               9.1496299                      0.83567283
               9.1524305                      0.83602303
                9.155231                      0.83637166
               9.1580316                      0.83671871
               9.1608322                       0.8370642
               9.1636327                      0.83740813
               9.1664333                      0.83775052
               9.1692338                      0.83809135
               9.1720344                      0.83843065
                9.174835                      0.83876841
               9.1776355                      0.83910465
               9.1804361                      0.83943936
               9.1832366                      0.83977256
               9.1860372                      0.84010425
               9.1888378                      0.84043444
               9.1916383                      0.84076312
               9.1944389                      0.84109032
               9.1972394                      0.84141602
                 9.20004                      0.84174025
               9.2028406                      0.84206301
               9.2056411                      0.84238429
               9.2084417                      0.84270411
               9.2112422                      0.84302248
               9.2140428                      0.84333939
               9.2168434                      0.84365486
               9.2196439                      0.84396889
               9.2224445                      0.84428148
                9.225245                      0.84459265
               9.2280456                       0.8449024
               9.2308462                      0.84521073
               9.2336467                      0.84551764
               9.2364473                      0.84582316
               9.2392478                      0.84612727
               9.2420484                      0.84642999
                9.244849                      0.84673132
               9.2476495                      0.84703127
               9.2504501                      0.84732985
               9.2532507                      0.84762705
               9.2560512                      0.84792289
               9.2588518                      0.84821737
               9.2616523                      0.84851049
               9.2644529                      0.84880227
               9.2672535                       0.8490927
                9.270054                      0.84938179
               9.2728546                      0.84966956
               9.2756551                      0.84995599
               9.2784557                      0.85024111
               9.2812563                      0.85052491
               9.2840568                       0.8508074
               9.2868574                      0.85108859
               9.2896579                      0.85136847
               9.2924585                      0.85164707
               9.2952591                      0.85192437
               9.2980596                      0.85220039
               9.3008602                      0.85247514
               9.3036607                      0.85274861
               9.3064613                      0.85302081
               9.3092619                      0.85329175
               9.3120624                      0.85356144
                9.314863                      0.85382987
               9.3176635                      0.85409706
               9.3204641                      0.85436301
               9.3232647                      0.85462772
               9.3260652                       0.8548912
               9.3288658                      0.85515346
               9.3316663                      0.85541449
               9.3344669                      0.85567431
               9.3372675                      0.85593292
                9.340068                      0.85619032
               9.3428686                      0.85644653
               9.3456691                      0.85670153
               9.3484697                      0.85695535
               9.3512703                      0.85720798
               9.3540708                      0.85745943
               9.3568714                      0.85770971
               9.3596719                      0.85795882
               9.3624725                      0.85820675
               9.3652731                      0.85845353
               9.3680736                      0.85869916
               9.3708742                      0.85894363
               9.3736747                      0.85918695
               9.3764753                      0.85942913
               9.3792759                      0.85967018
               9.3820764                      0.85991009
                9.384877                      0.86014887
               9.3876775                      0.86038654
               9.3904781                      0.86062308
               9.3932787                      0.86085851
               9.3960792                      0.86109283
               9.3988798                      0.86132604
               9.4016803                      0.86155816
               9.4044809                      0.86178918
               9.4072815                       0.8620191
                9.410082                      0.86224795
               9.4128826                       0.8624757
               9.4156831                      0.86270238
               9.4184837                      0.86292799
               9.4212843                      0.86315253
               9.4240848                        0.863376
               9.4268854                      0.86359842
               9.4296859                      0.86381977
               9.4324865                      0.86404008
               9.4352871                      0.86425933
               9.4380876                      0.86447755
               9.4408882                      0.86469472
               9.4436887                      0.86491086
               9.4464893                      0.86512597
               9.4492899                      0.86534005
               9.4520904                      0.86555311
                9.454891                      0.86576516
               9.4576915                      0.86597618
               9.4604921                       0.8661862
               9.4632927                      0.86639521
               9.4660932                      0.86660322
               9.4688938                      0.86681023
               9.4716943                      0.86701624
               9.4744949                      0.86722127
               9.4772955                      0.86742531
                9.480096                      0.86762836
               9.4828966                      0.86783044
               9.4856971                      0.86803154
               9.4884977                      0.86823167
               9.4912983                      0.86843084
               9.4940988                      0.86862904
               9.4968994                      0.86882628
               9.4996999                      0.86902257
               9.5025005                       0.8692179
               9.5053011                      0.86941228
               9.5081016                      0.86960572
               9.5109022                      0.86979822
               9.5137027                      0.86998978
               9.5165033                      0.87018041
               9.5193039                      0.87037011
               9.5221044                      0.87055888
                9.524905                      0.87074672
               9.5277055                      0.87093365
               9.5305061                      0.87111966
               9.5333067                      0.87130476
               9.5361072                      0.87148894
               9.5389078                      0.87167222
               9.5417083                       0.8718546
               9.5445089                      0.87203608
               9.5473095                      0.87221667
                 9.55011                      0.87239636
               9.5529106                      0.87257516
               9.5557111                      0.87275308
               9.5585117                      0.87293011
               9.5613123                      0.87310627
               9.5641128                      0.87328155
               9.5669134                      0.87345595
               9.5697139                      0.87362949
               9.5725145                      0.87380216
               9.5753151                      0.87397397
               9.5781156                      0.87414491
               9.5809162                        0.874315
               9.5837167                      0.87448423
               9.5865173                      0.87465262
               9.5893179                      0.87482015
               9.5921184                      0.87498685
                9.594919                       0.8751527
               9.5977195                      0.87531771
               9.6005201                      0.87548188
               9.6033207                      0.87564522
               9.6061212                      0.87580773
               9.6089218                      0.87596942
               9.6117223                      0.87613028
               9.6145229                      0.87629032
               9.6173235                      0.87644954
                9.620124                      0.87660794
               9.6229246                      0.87676553
               9.6257251                      0.87692231
               9.6285257                      0.87707829
               9.6313263                      0.87723346
               9.6341268                      0.87738782
               9.6369274                      0.87754139
               9.6397279                      0.87769416
               9.6425285                      0.87784614
               9.6453291                      0.87799733
               9.6481296                      0.87814772
               9.6509302                      0.87829734
               9.6537307                      0.87844616
               9.6565313                      0.87859421
               9.6593319                      0.87874148
               9.6621324                      0.87888798
                9.664933                       0.8790337
               9.6677335                      0.87917865
               9.6705341                      0.87932283
               9.6733347                      0.87946625
               9.6761352                       0.8796089
               9.6789358                      0.87975079
               9.6817363                      0.87989192
               9.6845369                       0.8800323
               9.6873375                      0.88017192
                9.690138                       0.8803108
               9.6929386                      0.88044892
               9.6957391                       0.8805863
               9.6985397                      0.88072293
               9.7013403                      0.88085882
               9.7041408                      0.88099397
               9.7069414                      0.88112838
               9.7097419                      0.88126206
               9.7125425                        0.881395
               9.7153431                      0.88152722
               9.7181436                       0.8816587
               9.7209442                      0.88178946
               9.7237447                      0.88191949
               9.7265453                       0.8820488
               9.7293459                      0.88217739
               9.7321464                      0.88230526
                9.734947                      0.88243242
               9.7377475                      0.88255886
               9.7405481                      0.88268459
               9.7433487                      0.88280961
               9.7461492                      0.88293392
               9.7489498                      0.88305752
               9.7517504                      0.88318042
               9.7545509                      0.88330262
               9.7573515                      0.88342412
                9.760152                      0.88354492
               9.7629526                      0.88366503
               9.7657532                      0.88378443
               9.7685537                      0.88390315
               9.7713543                      0.88402118
               9.7741548                      0.88413851
               9.7769554                      0.88425516
                9.779756                      0.88437113
               9.7825565                      0.88448641
               9.7853571                      0.88460101
               9.7881576                      0.88471492
               9.7909582                      0.88482816
               9.7937588                      0.88494073
               9.7965593                      0.88505262
               9.7993599                      0.88516383
               9.8021604                      0.88527438
                9.804961                      0.88538425
               9.8077616                      0.88549346
               9.8105621                      0.88560199
               9.8133627                      0.88570987
               9.8161632                      0.88581708
               9.8189638                      0.88592363
               9.8217644                      0.88602952
               9.8245649                      0.88613475
               9.8273655                      0.88623932
                9.830166                      0.88634324
               9.8329666                       0.8864465
               9.8357672                      0.88654911
               9.8385677                      0.88665107
               9.8413683                      0.88675238
               9.8441688                      0.88685304
               9.8469694                      0.88695305
                 9.84977                      0.88705242
               9.8525705                      0.88715114
               9.8553711                      0.88724922
               9.8581716                      0.88734666
               9.8609722                      0.88744346
               9.8637728                      0.88753962
               9.8665733                      0.88763515
               9.8693739                      0.88773004
               9.8721744                      0.88782429
                9.874975                      0.88791791
               9.8777756                       0.8880109
               9.8805761                      0.88810326
               9.8833767                      0.88819498
               9.8861772                      0.88828608
               9.8889778                      0.88837655
               9.8917784                       0.8884664
               9.8945789                      0.88855562
               9.8973795                      0.88864422
                 9.90018                      0.88873219
               9.9029806                      0.88881954
               9.9057812                      0.88890628
               9.9085817                      0.88899239
               9.9113823                      0.88907788
               9.9141828                      0.88916276
               9.9169834                      0.88924703
                9.919784                      0.88933067
               9.9225845                      0.88941371
               9.9253851                      0.88949613
               9.9281856                      0.88957794
               9.9309862                      0.88965914
               9.9337868                      0.88973973
               9.9365873                      0.88981971
               9.9393879                      0.88989908
