        Frequency / GHz                S4,3/abs,linear
               3.4588918                      0.98849858
               3.4616923                      0.98846411
               3.4644929                      0.98842952
               3.4672935                      0.98839481
                3.470094                      0.98835997
               3.4728946                        0.988325
               3.4756951                      0.98828992
               3.4784957                       0.9882547
               3.4812963                      0.98821936
               3.4840968                       0.9881839
               3.4868974                       0.9881483
               3.4896979                      0.98811258
               3.4924985                      0.98807673
               3.4952991                      0.98804075
               3.4980996                      0.98800465
               3.5009002                      0.98796841
               3.5037007                      0.98793204
               3.5065013                      0.98789553
               3.5093019                       0.9878589
               3.5121024                      0.98782213
                3.514903                      0.98778523
               3.5177035                       0.9877482
               3.5205041                      0.98771103
               3.5233047                      0.98767372
               3.5261052                      0.98763628
               3.5289058                       0.9875987
               3.5317063                      0.98756098
               3.5345069                      0.98752313
               3.5373075                      0.98748513
                3.540108                        0.987447
               3.5429086                      0.98740872
               3.5457091                      0.98737031
               3.5485097                      0.98733175
               3.5513103                      0.98729305
               3.5541108                       0.9872542
               3.5569114                      0.98721521
               3.5597119                      0.98717608
               3.5625125                       0.9871368
               3.5653131                      0.98709738
               3.5681136                      0.98705781
               3.5709142                      0.98701809
               3.5737147                      0.98697822
               3.5765153                       0.9869382
               3.5793159                      0.98689804
               3.5821164                      0.98685772
                3.584917                      0.98681725
               3.5877175                      0.98677663
               3.5905181                      0.98673585
               3.5933187                      0.98669492
               3.5961192                      0.98665384
               3.5989198                       0.9866126
               3.6017203                      0.98657121
               3.6045209                      0.98652965
               3.6073215                      0.98648794
                3.610122                      0.98644608
               3.6129226                      0.98640405
               3.6157231                      0.98636186
               3.6185237                      0.98631951
               3.6213243                        0.986277
               3.6241248                      0.98623432
               3.6269254                      0.98619148
               3.6297259                      0.98614848
               3.6325265                      0.98610531
               3.6353271                      0.98606198
               3.6381276                      0.98601847
               3.6409282                       0.9859748
               3.6437287                      0.98593096
               3.6465293                      0.98588696
               3.6493299                      0.98584278
               3.6521304                      0.98579842
                3.654931                       0.9857539
               3.6577315                       0.9857092
               3.6605321                      0.98566433
               3.6633327                      0.98561928
               3.6661332                      0.98557406
               3.6689338                      0.98552866
               3.6717343                      0.98548308
               3.6745349                      0.98543732
               3.6773355                      0.98539138
                3.680136                      0.98534526
               3.6829366                      0.98529896
               3.6857371                      0.98525248
               3.6885377                      0.98520581
               3.6913383                      0.98515896
               3.6941388                      0.98511192
               3.6969394                      0.98506469
               3.6997399                      0.98501728
               3.7025405                      0.98496967
               3.7053411                      0.98492188
               3.7081416                       0.9848739
               3.7109422                      0.98482572
               3.7137427                      0.98477735
               3.7165433                      0.98472878
               3.7193439                      0.98468003
               3.7221444                      0.98463107
                3.724945                      0.98458192
               3.7277455                      0.98453256
               3.7305461                      0.98448301
               3.7333467                      0.98443326
               3.7361472                       0.9843833
               3.7389478                      0.98433315
               3.7417483                      0.98428278
               3.7445489                      0.98423222
               3.7473495                      0.98418144
                 3.75015                      0.98413046
               3.7529506                      0.98407927
               3.7557512                      0.98402787
               3.7585517                      0.98397626
               3.7613523                      0.98392443
               3.7641528                       0.9838724
               3.7669534                      0.98382014
                3.769754                      0.98376768
               3.7725545                      0.98371499
               3.7753551                      0.98366209
               3.7781556                      0.98360896
               3.7809562                      0.98355562
               3.7837568                      0.98350205
               3.7865573                      0.98344826
               3.7893579                      0.98339424
               3.7921584                         0.98334
                3.794959                      0.98328553
               3.7977596                      0.98323083
               3.8005601                       0.9831759
               3.8033607                      0.98312074
               3.8061612                      0.98306535
               3.8089618                      0.98300972
               3.8117624                      0.98295386
               3.8145629                      0.98289776
               3.8173635                      0.98284142
                3.820164                      0.98278485
               3.8229646                      0.98272803
               3.8257652                      0.98267096
               3.8285657                      0.98261366
               3.8313663                      0.98255611
               3.8341668                      0.98249831
               3.8369674                      0.98244026
                3.839768                      0.98238196
               3.8425685                      0.98232342
               3.8453691                      0.98226461
               3.8481696                      0.98220556
               3.8509702                      0.98214625
               3.8537708                      0.98208668
               3.8565713                      0.98202685
               3.8593719                      0.98196676
               3.8621724                       0.9819064
                3.864973                      0.98184579
               3.8677736                       0.9817849
               3.8705741                      0.98172375
               3.8733747                      0.98166233
               3.8761752                      0.98160065
               3.8789758                      0.98153868
               3.8817764                      0.98147645
               3.8845769                      0.98141393
               3.8873775                      0.98135114
                3.890178                      0.98128808
               3.8929786                      0.98122473
               3.8957792                      0.98116109
               3.8985797                      0.98109718
               3.9013803                      0.98103297
               3.9041808                      0.98096848
               3.9069814                       0.9809037
                3.909782                      0.98083862
               3.9125825                      0.98077325
               3.9153831                      0.98070759
               3.9181836                      0.98064162
               3.9209842                      0.98057536
               3.9237848                       0.9805088
               3.9265853                      0.98044193
               3.9293859                      0.98037475
               3.9321864                      0.98030727
                3.934987                      0.98023948
               3.9377876                      0.98017138
               3.9405881                      0.98010296
               3.9433887                      0.98003423
               3.9461892                      0.97996517
               3.9489898                       0.9798958
               3.9517904                      0.97982611
               3.9545909                      0.97975609
               3.9573915                      0.97968574
                3.960192                      0.97961506
               3.9629926                      0.97954405
               3.9657932                      0.97947271
               3.9685937                      0.97940103
               3.9713943                      0.97932902
               3.9741948                      0.97925666
               3.9769954                      0.97918396
                3.979796                      0.97911091
               3.9825965                      0.97903751
               3.9853971                      0.97896377
               3.9881976                      0.97888967
               3.9909982                      0.97881521
               3.9937988                       0.9787404
               3.9965993                      0.97866522
               3.9993999                      0.97858968
               4.0022004                      0.97851378
                4.005001                       0.9784375
               4.0078016                      0.97836085
               4.0106021                      0.97828383
               4.0134027                      0.97820643
               4.0162032                      0.97812865
               4.0190038                      0.97805049
               4.0218044                      0.97797194
               4.0246049                        0.977893
               4.0274055                      0.97781367
                4.030206                      0.97773394
               4.0330066                      0.97765381
               4.0358072                      0.97757329
               4.0386077                      0.97749236
               4.0414083                      0.97741102
               4.0442088                      0.97732926
               4.0470094                       0.9772471
                 4.04981                      0.97716452
               4.0526105                      0.97708151
               4.0554111                      0.97699808
               4.0582116                      0.97691422
               4.0610122                      0.97682993
               4.0638128                       0.9767452
               4.0666133                      0.97666004
               4.0694139                      0.97657443
               4.0722144                      0.97648837
                4.075015                      0.97640187
               4.0778156                      0.97631491
               4.0806161                      0.97622749
               4.0834167                      0.97613961
               4.0862172                      0.97605126
               4.0890178                      0.97596244
               4.0918184                      0.97587314
               4.0946189                      0.97578337
               4.0974195                      0.97569311
                 4.10022                      0.97560236
               4.1030206                      0.97551112
               4.1058212                      0.97541938
               4.1086217                      0.97532714
               4.1114223                       0.9752344
               4.1142228                      0.97514114
               4.1170234                      0.97504736
                4.119824                      0.97495306
               4.1226245                      0.97485824
               4.1254251                      0.97476288
               4.1282256                      0.97466698
               4.1310262                      0.97457054
               4.1338268                      0.97447356
               4.1366273                      0.97437601
               4.1394279                      0.97427791
               4.1422284                      0.97417924
                4.145029                      0.97407999
               4.1478296                      0.97398017
               4.1506301                      0.97387977
               4.1534307                      0.97377877
               4.1562312                      0.97367717
               4.1590318                      0.97357497
               4.1618324                      0.97347216
               4.1646329                      0.97336872
               4.1674335                      0.97326466
                4.170234                      0.97315997
               4.1730346                      0.97305464
               4.1758352                      0.97294866
               4.1786357                      0.97284202
               4.1814363                      0.97273472
               4.1842368                      0.97262674
               4.1870374                      0.97251808
                4.189838                      0.97240873
               4.1926385                      0.97229869
               4.1954391                      0.97218793
               4.1982396                      0.97207646
               4.2010402                      0.97196425
               4.2038408                      0.97185131
               4.2066413                      0.97173763
               4.2094419                      0.97162318
               4.2122424                      0.97150797
                4.215043                      0.97139197
               4.2178436                      0.97127518
               4.2206441                      0.97115759
               4.2234447                      0.97103919
               4.2262452                      0.97091995
               4.2290458                      0.97079988
               4.2318464                      0.97067895
               4.2346469                      0.97055715
               4.2374475                      0.97043448
                4.240248                       0.9703109
               4.2430486                      0.97018642
               4.2458492                      0.97006101
               4.2486497                      0.96993465
               4.2514503                      0.96980734
               4.2542509                      0.96967905
               4.2570514                      0.96954977
                4.259852                      0.96941948
               4.2626525                      0.96928815
               4.2654531                      0.96915578
               4.2682537                      0.96902234
               4.2710542                       0.9688878
               4.2738548                      0.96875215
               4.2766553                      0.96861537
               4.2794559                      0.96847743
               4.2822565                      0.96833831
                4.285057                      0.96819798
               4.2878576                      0.96805641
               4.2906581                      0.96791358
               4.2934587                      0.96776947
               4.2962593                      0.96762403
               4.2990598                      0.96747725
               4.3018604                      0.96732909
               4.3046609                      0.96717951
               4.3074615                      0.96702848
               4.3102621                      0.96687597
               4.3130626                      0.96672193
               4.3158632                      0.96656634
               4.3186637                      0.96640914
               4.3214643                      0.96625029
               4.3242649                      0.96608975
               4.3270654                      0.96592748
                4.329866                      0.96576342
               4.3326665                      0.96559752
               4.3354671                      0.96542973
               4.3382677                      0.96525998
               4.3410682                      0.96508823
               4.3438688                      0.96491441
               4.3466693                      0.96473845
               4.3494699                      0.96456029
               4.3522705                      0.96437984
                4.355071                      0.96419704
               4.3578716                      0.96401181
               4.3606721                      0.96382405
               4.3634727                      0.96363369
               4.3662733                      0.96344062
               4.3690738                      0.96324474
               4.3718744                      0.96304595
               4.3746749                      0.96284414
               4.3774755                      0.96263918
               4.3802761                      0.96243096
               4.3830766                      0.96221934
               4.3858772                      0.96200418
               4.3886777                      0.96178532
               4.3914783                      0.96156261
               4.3942789                      0.96133588
               4.3970794                      0.96110494
                 4.39988                       0.9608696
               4.4026805                      0.96062966
               4.4054811                       0.9603849
               4.4082817                      0.96013507
               4.4110822                      0.95987994
               4.4138828                      0.95961922
               4.4166833                      0.95935263
               4.4194839                      0.95907985
               4.4222845                      0.95880056
                4.425085                      0.95851439
               4.4278856                      0.95822095
               4.4306861                      0.95791983
               4.4334867                      0.95761057
               4.4362873                      0.95729268
               4.4390878                      0.95696565
               4.4418884                      0.95662888
               4.4446889                      0.95628177
               4.4474895                      0.95592362
               4.4502901                      0.95555372
               4.4530906                      0.95517125
               4.4558912                      0.95477533
               4.4586917                        0.954365
               4.4614923                      0.95393921
               4.4642929                      0.95349682
               4.4670934                      0.95303653
                4.469894                      0.95255697
               4.4726945                      0.95205657
               4.4754951                      0.95153364
               4.4782957                      0.95098627
               4.4810962                      0.95041237
               4.4838968                       0.9498096
               4.4866973                      0.94917533
               4.4894979                      0.94850666
               4.4922985                       0.9478003
                4.495099                      0.94705257
               4.4978996                      0.94625932
               4.5007001                      0.94541585
               4.5035007                      0.94451685
               4.5063013                      0.94355625
               4.5091018                      0.94252715
               4.5119024                      0.94142163
               4.5147029                      0.94023061
               4.5175035                      0.93894361
               4.5203041                      0.93754846
               4.5231046                      0.93603106
               4.5259052                      0.93437491
               4.5287057                      0.93256065
               4.5315063                      0.93056549
               4.5343069                      0.92836239
               4.5371074                      0.92591917
                4.539908                      0.92319727
               4.5427085                      0.92015026
               4.5455091                      0.91672187
               4.5483097                      0.91284344
               4.5511102                      0.90843074
               4.5539108                      0.90337963
               4.5567113                      0.89756057
               4.5595119                      0.89081124
               4.5623125                      0.88292697
                4.565113                      0.87364806
               4.5679136                      0.86264328
               4.5707141                      0.84948873
               4.5735147                      0.83364162
               4.5763153                      0.81440994
               4.5791158                      0.79092298
               4.5819164                      0.76211607
               4.5847169                      0.72676307
               4.5875175                      0.68362946
               4.5903181                      0.63189172
               4.5931186                      0.57207619
               4.5959192                      0.50784038
               4.5987197                      0.44855343
               4.6015203                      0.41043917
               4.6043209                      0.40951865
               4.6071214                      0.44652823
                4.609922                      0.50602076
               4.6127225                      0.57127316
               4.6155231                      0.63228643
               4.6183237                      0.68503276
               4.6211242                      0.72885216
               4.6239248                      0.76456647
               4.6267253                      0.79346191
               4.6295259                      0.81682764
               4.6323265                      0.83578503
                4.635127                       0.8512501
               4.6379276                      0.86394888
               4.6407281                       0.8744489
               4.6435287                      0.88319167
               4.6463293                      0.89052079
               4.6491298                      0.89670455
               4.6519304                      0.90195354
               4.6547309                      0.90643407
               4.6575315                      0.91027839
               4.6603321                      0.91359235
               4.6631326                      0.91646128
               4.6659332                      0.91895445
               4.6687337                      0.92112843
               4.6715343                      0.92302971
               4.6743349                      0.92469678
               4.6771354                      0.92616162
                4.679936                      0.92745102
               4.6827365                      0.92858754
               4.6855371                      0.92959026
               4.6883377                      0.93047545
               4.6911382                        0.931257
               4.6939388                      0.93194684
               4.6967393                      0.93255522
               4.6995399                      0.93309103
               4.7023405                      0.93356193
                4.705141                      0.93397461
               4.7079416                       0.9343349
               4.7107421                       0.9346479
               4.7135427                      0.93491812
               4.7163433                      0.93514951
               4.7191438                      0.93534558
               4.7219444                      0.93550944
               4.7247449                      0.93564386
               4.7275455                      0.93575133
               4.7303461                      0.93583406
               4.7331466                      0.93589404
               4.7359472                      0.93593306
               4.7387477                      0.93595275
               4.7415483                      0.93595453
               4.7443489                      0.93593971
               4.7471494                      0.93590941
                 4.74995                       0.9358646
               4.7527506                      0.93580612
               4.7555511                      0.93573471
               4.7583517                      0.93565107
               4.7611522                       0.9355559
               4.7639528                      0.93544991
               4.7667534                      0.93533378
               4.7695539                      0.93520817
               4.7723545                      0.93507366
                4.775155                       0.9349308
               4.7779556                      0.93478006
               4.7807562                      0.93462184
               4.7835567                      0.93445654
               4.7863573                       0.9342845
               4.7891578                      0.93410603
               4.7919584                      0.93392141
                4.794759                      0.93373092
               4.7975595                       0.9335348
               4.8003601                      0.93333328
               4.8031606                      0.93312656
               4.8059612                      0.93291485
               4.8087618                      0.93269833
               4.8115623                      0.93247716
               4.8143629                      0.93225151
               4.8171634                      0.93202152
                4.819964                      0.93178733
               4.8227646                      0.93154908
               4.8255651                      0.93130687
               4.8283657                      0.93106083
               4.8311662                      0.93081105
               4.8339668                      0.93055765
               4.8367674                       0.9303007
               4.8395679                       0.9300403
               4.8423685                      0.92977652
                4.845169                      0.92950945
               4.8479696                      0.92923915
               4.8507702                      0.92896569
               4.8535707                      0.92868914
               4.8563713                      0.92840955
               4.8591718                      0.92812697
               4.8619724                      0.92784147
                4.864773                      0.92755308
               4.8675735                      0.92726186
               4.8703741                      0.92696784
               4.8731746                      0.92667107
               4.8759752                      0.92637159
               4.8787758                      0.92606942
               4.8815763                      0.92576461
               4.8843769                      0.92545719
               4.8871774                      0.92514718
                4.889978                      0.92483461
               4.8927786                      0.92451952
               4.8955791                      0.92420191
               4.8983797                      0.92388183
               4.9011802                      0.92355928
               4.9039808                      0.92323429
               4.9067814                      0.92290688
               4.9095819                      0.92257706
               4.9123825                      0.92224486
                4.915183                      0.92191028
               4.9179836                      0.92157335
               4.9207842                      0.92123407
               4.9235847                      0.92089247
               4.9263853                      0.92054854
               4.9291858                      0.92020231
               4.9319864                      0.91985379
                4.934787                      0.91950297
               4.9375875                      0.91914989
               4.9403881                      0.91879453
               4.9431886                      0.91843691
               4.9459892                      0.91807704
               4.9487898                      0.91771493
               4.9515903                      0.91735057
               4.9543909                      0.91698399
               4.9571914                      0.91661517
                4.959992                      0.91624414
               4.9627926                      0.91587088
               4.9655931                      0.91549542
               4.9683937                      0.91511774
               4.9711942                      0.91473786
               4.9739948                      0.91435577
               4.9767954                      0.91397149
               4.9795959                      0.91358501
               4.9823965                      0.91319634
                4.985197                      0.91280548
               4.9879976                      0.91241243
               4.9907982                      0.91201719
               4.9935987                      0.91161977
               4.9963993                      0.91122016
               4.9991998                      0.91081838
               5.0020004                      0.91041441
                5.004801                      0.91000826
               5.0076015                      0.90959993
               5.0104021                      0.90918943
               5.0132026                      0.90877675
               5.0160032                      0.90836189
               5.0188038                      0.90794485
               5.0216043                      0.90752565
               5.0244049                      0.90710426
               5.0272054                      0.90668071
                5.030006                      0.90625498
               5.0328066                      0.90582707
               5.0356071                        0.905397
               5.0384077                      0.90496475
               5.0412082                      0.90453032
               5.0440088                      0.90409373
               5.0468094                      0.90365496
               5.0496099                      0.90321402
               5.0524105                      0.90277092
                5.055211                      0.90232563
               5.0580116                      0.90187818
               5.0608122                      0.90142856
               5.0636127                      0.90097677
               5.0664133                      0.90052281
               5.0692138                      0.90006668
               5.0720144                      0.89960839
                5.074815                      0.89914792
               5.0776155                      0.89868529
               5.0804161                      0.89822049
               5.0832166                      0.89775353
               5.0860172                      0.89728441
               5.0888178                      0.89681312
               5.0916183                      0.89633968
               5.0944189                      0.89586407
               5.0972194                       0.8953863
                 5.10002                      0.89490638
               5.1028206                       0.8944243
               5.1056211                      0.89394007
               5.1084217                      0.89345369
               5.1112222                      0.89296516
               5.1140228                      0.89247449
               5.1168234                      0.89198167
               5.1196239                      0.89148671
               5.1224245                      0.89098961
                5.125225                      0.89049037
               5.1280256                      0.88998901
               5.1308262                      0.88948551
               5.1336267                      0.88897989
               5.1364273                      0.88847215
               5.1392278                      0.88796229
               5.1420284                      0.88745032
                5.144829                      0.88693624
               5.1476295                      0.88642005
               5.1504301                      0.88590177
               5.1532306                      0.88538139
               5.1560312                      0.88485892
               5.1588318                      0.88433437
               5.1616323                      0.88380774
               5.1644329                      0.88327904
               5.1672334                      0.88274828
                5.170034                      0.88221545
               5.1728346                      0.88168057
               5.1756351                      0.88114365
               5.1784357                      0.88060469
               5.1812362                       0.8800637
               5.1840368                      0.87952068
               5.1868374                      0.87897566
               5.1896379                      0.87842862
               5.1924385                      0.87787959
                5.195239                      0.87732857
               5.1980396                      0.87677557
               5.2008402                      0.87622061
               5.2036407                      0.87566368
               5.2064413                       0.8751048
               5.2092418                      0.87454399
               5.2120424                      0.87398125
                5.214843                      0.87341659
               5.2176435                      0.87285003
               5.2204441                      0.87228157
               5.2232446                      0.87171123
               5.2260452                      0.87113903
               5.2288458                      0.87056497
               5.2316463                      0.86998907
               5.2344469                      0.86941134
               5.2372474                       0.8688318
                5.240048                      0.86825046
               5.2428486                      0.86766733
               5.2456491                      0.86708244
               5.2484497                      0.86649579
               5.2512503                       0.8659074
               5.2540508                      0.86531729
               5.2568514                      0.86472548
               5.2596519                      0.86413198
               5.2624525                      0.86353681
               5.2652531                      0.86293999
               5.2680536                      0.86234153
               5.2708542                      0.86174146
               5.2736547                       0.8611398
               5.2764553                      0.86053656
               5.2792559                      0.85993176
               5.2820564                      0.85932543
                5.284857                      0.85871758
               5.2876575                      0.85810825
               5.2904581                      0.85749744
               5.2932587                      0.85688518
               5.2960592                       0.8562715
               5.2988598                      0.85565642
               5.3016603                      0.85503995
               5.3044609                      0.85442214
               5.3072615                      0.85380299
                5.310062                      0.85318254
               5.3128626                      0.85256081
               5.3156631                      0.85193782
               5.3184637                      0.85131361
               5.3212643                       0.8506882
               5.3240648                      0.85006162
               5.3268654                      0.84943389
               5.3296659                      0.84880505
               5.3324665                      0.84817512
               5.3352671                      0.84754414
               5.3380676                      0.84691212
               5.3408682                      0.84627911
               5.3436687                      0.84564513
               5.3464693                      0.84501022
               5.3492699                      0.84437441
               5.3520704                      0.84373772
                5.354871                       0.8431002
               5.3576715                      0.84246187
               5.3604721                      0.84182277
               5.3632727                      0.84118294
               5.3660732                       0.8405424
               5.3688738                       0.8399012
               5.3716743                      0.83925937
               5.3744749                      0.83861694
               5.3772755                      0.83797396
                5.380076                      0.83733046
               5.3828766                      0.83668648
               5.3856771                      0.83604206
               5.3884777                      0.83539723
               5.3912783                      0.83475204
               5.3940788                      0.83410652
               5.3968794                      0.83346072
               5.3996799                      0.83281467
               5.4024805                      0.83216842
               5.4052811                      0.83152201
               5.4080816                      0.83087549
               5.4108822                      0.83022889
               5.4136827                      0.82958225
               5.4164833                      0.82893563
               5.4192839                      0.82828907
               5.4220844                       0.8276426
                5.424885                      0.82699628
               5.4276855                      0.82635016
               5.4304861                      0.82570427
               5.4332867                      0.82505867
               5.4360872                      0.82441339
               5.4388878                       0.8237685
               5.4416883                      0.82312403
               5.4444889                      0.82248004
               5.4472895                      0.82183657
                 5.45009                      0.82119368
               5.4528906                      0.82055141
               5.4556911                      0.81990981
               5.4584917                      0.81926893
               5.4612923                      0.81862883
               5.4640928                      0.81798955
               5.4668934                      0.81735115
               5.4696939                      0.81671368
               5.4724945                      0.81607719
               5.4752951                      0.81544173
               5.4780956                      0.81480736
               5.4808962                      0.81417413
               5.4836967                      0.81354209
               5.4864973                      0.81291131
               5.4892979                      0.81228182
               5.4920984                      0.81165369
                5.494899                      0.81102697
               5.4976995                      0.81040172
               5.5005001                        0.809778
               5.5033007                      0.80915585
               5.5061012                      0.80853533
               5.5089018                      0.80791651
               5.5117023                      0.80729943
               5.5145029                      0.80668416
               5.5173035                      0.80607075
                5.520104                      0.80545926
               5.5229046                      0.80484974
               5.5257051                      0.80424225
               5.5285057                      0.80363686
               5.5313063                      0.80303361
               5.5341068                      0.80243257
               5.5369074                      0.80183379
               5.5397079                      0.80123734
               5.5425085                      0.80064327
               5.5453091                      0.80005163
               5.5481096                       0.7994625
               5.5509102                      0.79887592
               5.5537107                      0.79829195
               5.5565113                      0.79771066
               5.5593119                      0.79713209
               5.5621124                      0.79655632
                5.564913                       0.7959834
               5.5677135                      0.79541338
               5.5705141                      0.79484633
               5.5733147                       0.7942823
               5.5761152                      0.79372135
               5.5789158                      0.79316354
               5.5817163                      0.79260893
               5.5845169                      0.79205757
               5.5873175                      0.79150953
                5.590118                      0.79096486
               5.5929186                      0.79042362
               5.5957191                      0.78988586
               5.5985197                      0.78935164
               5.6013203                      0.78882102
               5.6041208                      0.78829406
               5.6069214                       0.7877708
               5.6097219                      0.78725132
               5.6125225                      0.78673565
               5.6153231                      0.78622387
               5.6181236                      0.78571602
               5.6209242                      0.78521215
               5.6237247                      0.78471233
               5.6265253                       0.7842166
               5.6293259                      0.78372502
               5.6321264                      0.78323764
                5.634927                      0.78275451
               5.6377275                      0.78227569
               5.6405281                      0.78180123
               5.6433287                      0.78133117
               5.6461292                      0.78086558
               5.6489298                       0.7804045
               5.6517303                      0.77994797
               5.6545309                      0.77949605
               5.6573315                      0.77904879
                5.660132                      0.77860623
               5.6629326                      0.77816842
               5.6657331                      0.77773541
               5.6685337                      0.77730725
