        Frequency / GHz                S3,1/abs,dB
               13.962963                       -6.139353
               13.976977                      -6.1996657
               13.990991                      -6.2606862
               14.005005                      -6.3224208
               14.019019                      -6.3848759
               14.033033                      -6.4480576
               14.047047                      -6.5119721
               14.061061                      -6.5766257
               14.075075                      -6.6420244
               14.089089                      -6.7081744
               14.103103                      -6.7750816
               14.117117                      -6.8427521
               14.131131                      -6.9111918
               14.145145                      -6.9804066
               14.159159                      -7.0504023
               14.173173                      -7.1211847
               14.187187                      -7.1927593
               14.201201                      -7.2651319
               14.215215                      -7.3383079
               14.229229                      -7.4122926
               14.243243                      -7.4870915
               14.257257                      -7.5627096
               14.271271                      -7.6391521
               14.285285                       -7.716424
               14.299299                        -7.79453
               14.313313                      -7.8734749
               14.327327                      -7.9532631
               14.341341                      -8.0338991
               14.355355                       -8.115387
               14.369369                      -8.1977309
               14.383383                      -8.2809347
               14.397397                       -8.365002
               14.411411                      -8.4499361
               14.425425                      -8.5357404
               14.439439                      -8.6224177
               14.453453                      -8.7099707
               14.467467                      -8.7984019
               14.481481                      -8.8877134
               14.495495                      -8.9779071
                14.50951                      -9.0689844
               14.523524                      -9.1609464
               14.537538                      -9.2537941
               14.551552                      -9.3475277
               14.565566                      -9.4421472
                14.57958                      -9.5376523
               14.593594                      -9.6340419
               14.607608                      -9.7313146
               14.621622                      -9.8294686
               14.635636                      -9.9285013
                14.64965                       -10.02841
               14.663664                       -10.12919
               14.677678                      -10.230837
               14.691692                      -10.333348
               14.705706                      -10.436714
                14.71972                      -10.540931
               14.733734                       -10.64599
               14.747748                      -10.751883
               14.761762                      -10.858601
               14.775776                      -10.966134
                14.78979                      -11.074469
               14.803804                      -11.183595
               14.817818                      -11.293498
               14.831832                      -11.404163
               14.845846                      -11.515573
                14.85986                      -11.627711
               14.873874                      -11.740557
               14.887888                      -11.854091
               14.901902                       -11.96829
               14.915916                      -12.083129
                14.92993                      -12.198584
               14.943944                      -12.314625
               14.957958                      -12.431221
               14.971972                      -12.548342
               14.985986                      -12.665952
                      15                      -12.784014

