        Frequency / GHz                S8,7/abs,linear
               3.3888778                      0.98618269
               3.3916783                      0.98614691
               3.3944789                      0.98611103
               3.3972795                      0.98607504
                 3.40008                      0.98603895
               3.4028806                      0.98600274
               3.4056811                      0.98596642
               3.4084817                         0.98593
               3.4112823                      0.98589346
               3.4140828                      0.98585682
               3.4168834                      0.98582006
               3.4196839                      0.98578319
               3.4224845                      0.98574621
               3.4252851                      0.98570912
               3.4280856                      0.98567191
               3.4308862                      0.98563459
               3.4336867                      0.98559716
               3.4364873                      0.98555961
               3.4392879                      0.98552194
               3.4420884                      0.98548416
                3.444889                      0.98544627
               3.4476895                      0.98540826
               3.4504901                      0.98537013
               3.4532907                      0.98533188
               3.4560912                      0.98529351
               3.4588918                      0.98525503
               3.4616923                      0.98521642
               3.4644929                       0.9851777
               3.4672935                      0.98513885
                3.470094                      0.98509989
               3.4728946                       0.9850608
               3.4756951                      0.98502159
               3.4784957                      0.98498226
               3.4812963                      0.98494281
               3.4840968                      0.98490323
               3.4868974                      0.98486352
               3.4896979                       0.9848237
               3.4924985                      0.98478374
               3.4952991                      0.98474366
               3.4980996                      0.98470346
               3.5009002                      0.98466312
               3.5037007                      0.98462266
               3.5065013                      0.98458207
               3.5093019                      0.98454135
               3.5121024                       0.9845005
                3.514903                      0.98445952
               3.5177035                      0.98441841
               3.5205041                      0.98437717
               3.5233047                       0.9843358
               3.5261052                       0.9842943
               3.5289058                      0.98425266
               3.5317063                      0.98421088
               3.5345069                      0.98416898
               3.5373075                      0.98412694
                3.540108                      0.98408476
               3.5429086                      0.98404244
               3.5457091                      0.98399999
               3.5485097                       0.9839574
               3.5513103                      0.98391468
               3.5541108                      0.98387181
               3.5569114                       0.9838288
               3.5597119                      0.98378566
               3.5625125                      0.98374237
               3.5653131                      0.98369894
               3.5681136                      0.98365537
               3.5709142                      0.98361166
               3.5737147                       0.9835678
               3.5765153                       0.9835238
               3.5793159                      0.98347966
               3.5821164                      0.98343536
                3.584917                      0.98339093
               3.5877175                      0.98334634
               3.5905181                      0.98330161
               3.5933187                      0.98325673
               3.5961192                       0.9832117
               3.5989198                      0.98316652
               3.6017203                      0.98312119
               3.6045209                      0.98307571
               3.6073215                      0.98303007
                3.610122                      0.98298429
               3.6129226                      0.98293835
               3.6157231                      0.98289225
               3.6185237                        0.982846
               3.6213243                       0.9827996
               3.6241248                      0.98275304
               3.6269254                      0.98270632
               3.6297259                      0.98265945
               3.6325265                      0.98261241
               3.6353271                      0.98256522
               3.6381276                      0.98251787
               3.6409282                      0.98247035
               3.6437287                      0.98242268
               3.6465293                      0.98237484
               3.6493299                      0.98232684
               3.6521304                      0.98227867
                3.654931                      0.98223034
               3.6577315                      0.98218184
               3.6605321                      0.98213318
               3.6633327                      0.98208435
               3.6661332                      0.98203535
               3.6689338                      0.98198619
               3.6717343                      0.98193685
               3.6745349                      0.98188734
               3.6773355                      0.98183766
                3.680136                      0.98178781
               3.6829366                      0.98173779
               3.6857371                      0.98168759
               3.6885377                      0.98163722
               3.6913383                      0.98158667
               3.6941388                      0.98153595
               3.6969394                      0.98148505
               3.6997399                      0.98143397
               3.7025405                      0.98138271
               3.7053411                      0.98133127
               3.7081416                      0.98127965
               3.7109422                      0.98122785
               3.7137427                      0.98117587
               3.7165433                       0.9811237
               3.7193439                      0.98107135
               3.7221444                      0.98101881
                3.724945                      0.98096609
               3.7277455                      0.98091318
               3.7305461                      0.98086008
               3.7333467                       0.9808068
               3.7361472                      0.98075332
               3.7389478                      0.98069965
               3.7417483                      0.98064579
               3.7445489                      0.98059174
               3.7473495                       0.9805375
                 3.75015                      0.98048306
               3.7529506                      0.98042842
               3.7557512                      0.98037359
               3.7585517                      0.98031856
               3.7613523                      0.98026333
               3.7641528                       0.9802079
               3.7669534                      0.98015227
                3.769754                      0.98009644
               3.7725545                      0.98004041
               3.7753551                      0.97998417
               3.7781556                      0.97992773
               3.7809562                      0.97987108
               3.7837568                      0.97981423
               3.7865573                      0.97975717
               3.7893579                      0.97969989
               3.7921584                      0.97964241
                3.794959                      0.97958472
               3.7977596                      0.97952682
               3.8005601                      0.97946871
               3.8033607                      0.97941038
               3.8061612                      0.97935183
               3.8089618                      0.97929307
               3.8117624                      0.97923409
               3.8145629                      0.97917489
               3.8173635                      0.97911548
                3.820164                      0.97905584
               3.8229646                      0.97899598
               3.8257652                       0.9789359
               3.8285657                      0.97887559
               3.8313663                      0.97881506
               3.8341668                       0.9787543
               3.8369674                      0.97869332
                3.839768                       0.9786321
               3.8425685                      0.97857066
               3.8453691                      0.97850899
               3.8481696                      0.97844708
               3.8509702                      0.97838494
               3.8537708                      0.97832257
               3.8565713                      0.97825996
               3.8593719                      0.97819711
               3.8621724                      0.97813402
                3.864973                       0.9780707
               3.8677736                      0.97800713
               3.8705741                      0.97794333
               3.8733747                      0.97787928
               3.8761752                      0.97781498
               3.8789758                      0.97775044
               3.8817764                      0.97768566
               3.8845769                      0.97762062
               3.8873775                      0.97755534
                3.890178                       0.9774898
               3.8929786                      0.97742401
               3.8957792                      0.97735797
               3.8985797                      0.97729168
               3.9013803                      0.97722513
               3.9041808                      0.97715832
               3.9069814                      0.97709125
                3.909782                      0.97702393
               3.9125825                      0.97695634
               3.9153831                      0.97688849
               3.9181836                      0.97682037
               3.9209842                      0.97675199
               3.9237848                      0.97668335
               3.9265853                      0.97661443
               3.9293859                      0.97654525
               3.9321864                       0.9764758
                3.934987                      0.97640607
               3.9377876                      0.97633607
               3.9405881                      0.97626579
               3.9433887                      0.97619524
               3.9461892                      0.97612441
               3.9489898                       0.9760533
               3.9517904                      0.97598191
               3.9545909                      0.97591023
               3.9573915                      0.97583828
                3.960192                      0.97576603
               3.9629926                       0.9756935
               3.9657932                      0.97562068
               3.9685937                      0.97554758
               3.9713943                      0.97547418
               3.9741948                      0.97540048
               3.9769954                       0.9753265
                3.979796                      0.97525221
               3.9825965                      0.97517763
               3.9853971                      0.97510275
               3.9881976                      0.97502757
               3.9909982                      0.97495209
               3.9937988                       0.9748763
               3.9965993                      0.97480021
               3.9993999                      0.97472381
               4.0022004                       0.9746471
                4.005001                      0.97457008
               4.0078016                      0.97449275
               4.0106021                      0.97441511
               4.0134027                      0.97433715
               4.0162032                      0.97425887
               4.0190038                      0.97418028
               4.0218044                      0.97410136
               4.0246049                      0.97402212
               4.0274055                      0.97394256
                4.030206                      0.97386267
               4.0330066                      0.97378246
               4.0358072                      0.97370192
               4.0386077                      0.97362104
               4.0414083                      0.97353983
               4.0442088                      0.97345829
               4.0470094                      0.97337642
                 4.04981                       0.9732942
               4.0526105                      0.97321165
               4.0554111                      0.97312875
               4.0582116                      0.97304551
               4.0610122                      0.97296193
               4.0638128                      0.97287799
               4.0666133                      0.97279371
               4.0694139                      0.97270908
               4.0722144                       0.9726241
                4.075015                      0.97253876
               4.0778156                      0.97245307
               4.0806161                      0.97236701
               4.0834167                       0.9722806
               4.0862172                      0.97219383
               4.0890178                      0.97210669
               4.0918184                      0.97201918
               4.0946189                      0.97193131
               4.0974195                      0.97184307
                 4.10022                      0.97175445
               4.1030206                      0.97166546
               4.1058212                       0.9715761
               4.1086217                      0.97148636
               4.1114223                      0.97139623
               4.1142228                      0.97130573
               4.1170234                      0.97121484
                4.119824                      0.97112356
               4.1226245                       0.9710319
               4.1254251                      0.97093985
               4.1282256                       0.9708474
               4.1310262                      0.97075456
               4.1338268                      0.97066132
               4.1366273                      0.97056769
               4.1394279                      0.97047365
               4.1422284                      0.97037921
                4.145029                      0.97028436
               4.1478296                      0.97018911
               4.1506301                      0.97009344
               4.1534307                      0.96999737
               4.1562312                      0.96990088
               4.1590318                      0.96980397
               4.1618324                      0.96970665
               4.1646329                       0.9696089
               4.1674335                      0.96951073
                4.170234                      0.96941214
               4.1730346                      0.96931311
               4.1758352                      0.96921366
               4.1786357                      0.96911377
               4.1814363                      0.96901345
               4.1842368                      0.96891269
               4.1870374                       0.9688115
                4.189838                      0.96870986
               4.1926385                      0.96860777
               4.1954391                      0.96850524
               4.1982396                      0.96840226
               4.2010402                      0.96829882
               4.2038408                      0.96819494
               4.2066413                      0.96809059
               4.2094419                      0.96798579
               4.2122424                      0.96788052
                4.215043                      0.96777479
               4.2178436                      0.96766859
               4.2206441                      0.96756193
               4.2234447                      0.96745479
               4.2262452                      0.96734717
               4.2290458                      0.96723908
               4.2318464                      0.96713051
               4.2346469                      0.96702146
               4.2374475                      0.96691192
                4.240248                      0.96680189
               4.2430486                      0.96669137
               4.2458492                      0.96658036
               4.2486497                      0.96646885
               4.2514503                      0.96635684
               4.2542509                      0.96624433
               4.2570514                      0.96613132
                4.259852                       0.9660178
               4.2626525                      0.96590377
               4.2654531                      0.96578922
               4.2682537                      0.96567416
               4.2710542                      0.96555858
               4.2738548                      0.96544248
               4.2766553                      0.96532586
               4.2794559                       0.9652087
               4.2822565                      0.96509102
                4.285057                       0.9649728
               4.2878576                      0.96485405
               4.2906581                      0.96473475
               4.2934587                      0.96461492
               4.2962593                      0.96449453
               4.2990598                       0.9643736
               4.3018604                      0.96425212
               4.3046609                      0.96413008
               4.3074615                      0.96400748
               4.3102621                      0.96388432
               4.3130626                       0.9637606
               4.3158632                       0.9636363
               4.3186637                      0.96351144
               4.3214643                        0.963386
               4.3242649                      0.96325998
               4.3270654                      0.96313338
                4.329866                       0.9630062
               4.3326665                      0.96287842
               4.3354671                      0.96275006
               4.3382677                       0.9626211
               4.3410682                      0.96249154
               4.3438688                      0.96236137
               4.3466693                      0.96223061
               4.3494699                      0.96209923
               4.3522705                      0.96196724
                4.355071                      0.96183463
               4.3578716                       0.9617014
               4.3606721                      0.96156754
               4.3634727                      0.96143306
               4.3662733                      0.96129795
               4.3690738                       0.9611622
               4.3718744                      0.96102581
               4.3746749                      0.96088878
               4.3774755                       0.9607511
               4.3802761                      0.96061277
               4.3830766                      0.96047378
               4.3858772                      0.96033414
               4.3886777                      0.96019383
               4.3914783                      0.96005286
               4.3942789                      0.95991122
               4.3970794                       0.9597689
                 4.39988                      0.95962591
               4.4026805                      0.95948224
               4.4054811                      0.95933789
               4.4082817                      0.95919285
               4.4110822                      0.95904711
               4.4138828                      0.95890069
               4.4166833                      0.95875357
               4.4194839                      0.95860575
               4.4222845                      0.95845723
                4.425085                      0.95830801
               4.4278856                      0.95815808
               4.4306861                      0.95800744
               4.4334867                       0.9578561
               4.4362873                      0.95770405
               4.4390878                      0.95755129
               4.4418884                      0.95739781
               4.4446889                      0.95724363
               4.4474895                      0.95708874
               4.4502901                      0.95693314
               4.4530906                      0.95677683
               4.4558912                      0.95661981
               4.4586917                      0.95646209
               4.4614923                      0.95630366
               4.4642929                      0.95614453
               4.4670934                      0.95598469
                4.469894                      0.95582415
               4.4726945                      0.95566291
               4.4754951                      0.95550097
               4.4782957                      0.95533833
               4.4810962                      0.95517499
               4.4838968                      0.95501094
               4.4866973                      0.95484619
               4.4894979                      0.95468073
               4.4922985                      0.95451456
                4.495099                      0.95434768
               4.4978996                      0.95418007
               4.5007001                      0.95401173
               4.5035007                      0.95384266
               4.5063013                      0.95367284
               4.5091018                      0.95350228
               4.5119024                      0.95333096
               4.5147029                      0.95315887
               4.5175035                      0.95298601
               4.5203041                      0.95281236
               4.5231046                      0.95263791
               4.5259052                      0.95246266
               4.5287057                       0.9522866
               4.5315063                      0.95210972
               4.5343069                        0.951932
               4.5371074                      0.95175345
                4.539908                      0.95157405
               4.5427085                       0.9513938
               4.5455091                      0.95121268
               4.5483097                       0.9510307
               4.5511102                      0.95084784
               4.5539108                       0.9506641
               4.5567113                      0.95047947
               4.5595119                      0.95029394
               4.5623125                      0.95010752
                4.565113                      0.94992019
               4.5679136                      0.94973196
               4.5707141                      0.94954282
               4.5735147                      0.94935275
               4.5763153                      0.94916177
               4.5791158                      0.94896987
               4.5819164                      0.94877704
               4.5847169                      0.94858327
               4.5875175                      0.94838858
               4.5903181                      0.94819295
               4.5931186                      0.94799639
               4.5959192                      0.94779889
               4.5987197                      0.94760045
               4.6015203                      0.94740106
               4.6043209                      0.94720074
               4.6071214                      0.94699947
                4.609922                      0.94679725
               4.6127225                      0.94659409
               4.6155231                      0.94638999
               4.6183237                      0.94618493
               4.6211242                      0.94597893
               4.6239248                      0.94577198
               4.6267253                      0.94556408
               4.6295259                      0.94535524
               4.6323265                      0.94514544
                4.635127                      0.94493468
               4.6379276                      0.94472297
               4.6407281                      0.94451031
               4.6435287                      0.94429668
               4.6463293                       0.9440821
               4.6491298                      0.94386654
               4.6519304                      0.94365002
               4.6547309                      0.94343253
               4.6575315                      0.94321405
               4.6603321                       0.9429946
               4.6631326                      0.94277417
               4.6659332                      0.94255275
               4.6687337                      0.94233035
               4.6715343                      0.94210696
               4.6743349                      0.94188259
               4.6771354                      0.94165724
                4.679936                      0.94143091
               4.6827365                       0.9412036
               4.6855371                      0.94097529
               4.6883377                      0.94074598
               4.6911382                      0.94051565
               4.6939388                      0.94028427
               4.6967393                       0.9400518
               4.6995399                      0.93981822
               4.7023405                       0.9395835
                4.705141                      0.93934762
               4.7079416                      0.93911057
               4.7107421                      0.93887234
               4.7135427                      0.93863292
               4.7163433                      0.93839232
               4.7191438                      0.93815053
               4.7219444                      0.93790756
               4.7247449                      0.93766342
               4.7275455                      0.93741809
               4.7303461                      0.93717159
               4.7331466                      0.93692391
               4.7359472                      0.93667505
               4.7387477                      0.93642502
               4.7415483                       0.9361738
               4.7443489                       0.9359214
               4.7471494                      0.93566782
                 4.74995                      0.93541305
               4.7527506                      0.93515709
               4.7555511                      0.93489994
               4.7583517                       0.9346416
               4.7611522                      0.93438206
               4.7639528                      0.93412132
               4.7667534                      0.93385937
               4.7695539                      0.93359622
               4.7723545                      0.93333186
                4.775155                      0.93306629
               4.7779556                       0.9327995
               4.7807562                       0.9325315
               4.7835567                      0.93226227
               4.7863573                      0.93199182
               4.7891578                      0.93172014
               4.7919584                      0.93144723
                4.794759                      0.93117309
               4.7975595                       0.9308977
               4.8003601                      0.93062108
               4.8031606                      0.93034322
               4.8059612                      0.93006411
               4.8087618                      0.92978375
               4.8115623                      0.92950214
               4.8143629                      0.92921928
               4.8171634                      0.92893515
                4.819964                      0.92864977
               4.8227646                      0.92836312
               4.8255651                       0.9280752
               4.8283657                      0.92778602
               4.8311662                      0.92749556
               4.8339668                      0.92720382
               4.8367674                      0.92691081
               4.8395679                      0.92661651
               4.8423685                      0.92632093
                4.845169                      0.92602407
               4.8479696                      0.92572591
               4.8507702                      0.92542646
               4.8535707                      0.92512572
               4.8563713                      0.92482368
               4.8591718                      0.92452034
               4.8619724                       0.9242157
                4.864773                      0.92390975
               4.8675735                       0.9236025
               4.8703741                      0.92329393
               4.8731746                      0.92298406
               4.8759752                      0.92267287
               4.8787758                      0.92236036
               4.8815763                      0.92204654
               4.8843769                      0.92173139
               4.8871774                      0.92141492
                4.889978                      0.92109713
               4.8927786                      0.92077802
               4.8955791                      0.92045757
               4.8983797                       0.9201358
               4.9011802                      0.91981269
               4.9039808                      0.91948825
               4.9067814                      0.91916248
               4.9095819                      0.91883537
               4.9123825                      0.91850693
                4.915183                      0.91817714
               4.9179836                      0.91784602
               4.9207842                      0.91751356
               4.9235847                      0.91717975
               4.9263853                       0.9168446
               4.9291858                      0.91650811
               4.9319864                      0.91617028
                4.934787                      0.91583109
               4.9375875                      0.91549057
               4.9403881                       0.9151487
               4.9431886                      0.91480548
               4.9459892                      0.91446091
               4.9487898                        0.914115
               4.9515903                      0.91376774
               4.9543909                      0.91341913
               4.9571914                      0.91306917
                4.959992                      0.91271787
               4.9627926                      0.91236522
               4.9655931                      0.91201123
               4.9683937                      0.91165589
               4.9711942                       0.9112992
               4.9739948                      0.91094117
               4.9767954                      0.91058179
               4.9795959                      0.91022108
               4.9823965                      0.90985902
                4.985197                      0.90949562
               4.9879976                      0.90913088
               4.9907982                      0.90876481
               4.9935987                      0.90839739
               4.9963993                      0.90802865
               4.9991998                      0.90765857
               5.0020004                      0.90728716
                5.004801                      0.90691442
               5.0076015                      0.90654036
               5.0104021                      0.90616497
               5.0132026                      0.90578826
               5.0160032                      0.90541024
               5.0188038                      0.90503089
               5.0216043                      0.90465024
               5.0244049                      0.90426827
               5.0272054                        0.903885
                5.030006                      0.90350042
               5.0328066                      0.90311455
               5.0356071                      0.90272737
               5.0384077                      0.90233891
               5.0412082                      0.90194916
               5.0440088                      0.90155812
               5.0468094                      0.90116581
               5.0496099                      0.90077222
               5.0524105                      0.90037736
                5.055211                      0.89998123
               5.0580116                      0.89958384
               5.0608122                       0.8991852
               5.0636127                      0.89878531
               5.0664133                      0.89838417
               5.0692138                       0.8979818
               5.0720144                      0.89757819
                5.074815                      0.89717335
               5.0776155                       0.8967673
               5.0804161                      0.89636003
               5.0832166                      0.89595155
               5.0860172                      0.89554188
               5.0888178                        0.895131
               5.0916183                      0.89471895
               5.0944189                      0.89430571
               5.0972194                       0.8938913
                 5.10002                      0.89347573
               5.1028206                      0.89305901
               5.1056211                      0.89264114
               5.1084217                      0.89222212
               5.1112222                      0.89180198
               5.1140228                      0.89138072
               5.1168234                      0.89095835
               5.1196239                      0.89053487
               5.1224245                       0.8901103
                5.125225                      0.88968464
               5.1280256                      0.88925791
               5.1308262                      0.88883012
               5.1336267                      0.88840128
               5.1364273                      0.88797139
               5.1392278                      0.88754047
               5.1420284                      0.88710853
                5.144829                      0.88667558
               5.1476295                      0.88624163
               5.1504301                       0.8858067
               5.1532306                      0.88537079
               5.1560312                      0.88493392
               5.1588318                       0.8844961
               5.1616323                      0.88405735
               5.1644329                      0.88361767
               5.1672334                      0.88317707
                5.170034                      0.88273559
               5.1728346                      0.88229321
               5.1756351                      0.88184997
               5.1784357                      0.88140588
               5.1812362                      0.88096094
               5.1840368                      0.88051517
               5.1868374                       0.8800686
               5.1896379                      0.87962122
               5.1924385                      0.87917307
                5.195239                      0.87872415
               5.1980396                      0.87827448
               5.2008402                      0.87782407
               5.2036407                      0.87737295
               5.2064413                      0.87692113
               5.2092418                      0.87646862
               5.2120424                      0.87601545
                5.214843                      0.87556163
               5.2176435                      0.87510718
               5.2204441                      0.87465211
               5.2232446                      0.87419645
               5.2260452                      0.87374021
               5.2288458                      0.87328342
               5.2316463                      0.87282608
               5.2344469                      0.87236822
               5.2372474                      0.87190987
                5.240048                      0.87145103
               5.2428486                      0.87099173
               5.2456491                      0.87053199
               5.2484497                      0.87007183
               5.2512503                      0.86961127
               5.2540508                      0.86915034
               5.2568514                      0.86868904
               5.2596519                      0.86822741
               5.2624525                      0.86776547
               5.2652531                      0.86730323
               5.2680536                      0.86684073
               5.2708542                      0.86637797
               5.2736547                        0.865915
               5.2764553                      0.86545182
               5.2792559                      0.86498846
               5.2820564                      0.86452495
                5.284857                      0.86406131
               5.2876575                      0.86359756
               5.2904581                      0.86313373
               5.2932587                      0.86266984
               5.2960592                      0.86220592
               5.2988598                      0.86174199
               5.3016603                      0.86127807
               5.3044609                       0.8608142
               5.3072615                       0.8603504
                5.310062                      0.85988669
               5.3128626                       0.8594231
               5.3156631                      0.85895965
               5.3184637                      0.85849638
               5.3212643                      0.85803331
               5.3240648                      0.85757047
               5.3268654                      0.85710788
               5.3296659                      0.85664557
               5.3324665                      0.85618357
               5.3352671                      0.85572191
               5.3380676                      0.85526061
               5.3408682                       0.8547997
               5.3436687                      0.85433922
               5.3464693                      0.85387918
               5.3492699                      0.85341963
               5.3520704                      0.85296058
                5.354871                      0.85250207
               5.3576715                      0.85204413
               5.3604721                      0.85158678
               5.3632727                      0.85113006
               5.3660732                      0.85067399
               5.3688738                      0.85021861
               5.3716743                      0.84976395
               5.3744749                      0.84931003
               5.3772755                      0.84885688
                5.380076                      0.84840455
               5.3828766                      0.84795305
               5.3856771                      0.84750242
               5.3884777                      0.84705269
               5.3912783                      0.84660389
               5.3940788                      0.84615605
               5.3968794                       0.8457092
               5.3996799                      0.84526338
               5.4024805                      0.84481862
               5.4052811                      0.84437495
               5.4080816                      0.84393239
               5.4108822                      0.84349098
               5.4136827                      0.84305076
               5.4164833                      0.84261176
               5.4192839                        0.842174
               5.4220844                      0.84173752
                5.424885                      0.84130235
               5.4276855                      0.84086852
               5.4304861                      0.84043607
               5.4332867                      0.84000503
               5.4360872                      0.83957543
               5.4388878                       0.8391473
               5.4416883                      0.83872068
               5.4444889                      0.83829559
               5.4472895                      0.83787208
                 5.45009                      0.83745016
               5.4528906                      0.83702988
               5.4556911                      0.83661127
               5.4584917                      0.83619435
               5.4612923                      0.83577917
               5.4640928                      0.83536575
               5.4668934                      0.83495412
               5.4696939                      0.83454432
               5.4724945                      0.83413638
               5.4752951                      0.83373033
               5.4780956                      0.83332621
               5.4808962                      0.83292404
               5.4836967                      0.83252385
               5.4864973                      0.83212569
               5.4892979                      0.83172957
               5.4920984                      0.83133553
                5.494899                      0.83094361
               5.4976995                      0.83055383
               5.5005001                      0.83016622
               5.5033007                      0.82978082
               5.5061012                      0.82939765
               5.5089018                      0.82901675
               5.5117023                      0.82863815
               5.5145029                      0.82826187
               5.5173035                      0.82788795
                5.520104                      0.82751642
               5.5229046                       0.8271473
               5.5257051                      0.82678063
               5.5285057                      0.82641643
               5.5313063                      0.82605473
               5.5341068                      0.82569557
               5.5369074                      0.82533897
               5.5397079                      0.82498496
               5.5425085                      0.82463356
               5.5453091                      0.82428481
               5.5481096                      0.82393873
               5.5509102                      0.82359535
               5.5537107                       0.8232547
               5.5565113                       0.8229168
               5.5593119                      0.82258168
               5.5621124                      0.82224936
                5.564913                      0.82191988
               5.5677135                      0.82159325
               5.5705141                      0.82126951
               5.5733147                      0.82094867
               5.5761152                      0.82063076
               5.5789158                      0.82031581
               5.5817163                      0.82000383
               5.5845169                      0.81969486
               5.5873175                      0.81938892
                5.590118                      0.81908602
               5.5929186                      0.81878619
               5.5957191                      0.81848946
               5.5985197                      0.81819584
