        Frequency / GHz                S2,1/abs,dB
               14.439439                      -4.9669239
               14.453453                      -4.9770711
               14.467467                      -4.9874437
               14.481481                      -4.9980582
               14.495495                      -5.0089317
                14.50951                      -5.0200818
               14.523524                      -5.0315269
               14.537538                      -5.0432861
               14.551552                      -5.0553792
               14.565566                      -5.0678266
                14.57958                      -5.0806498
               14.593594                      -5.0938709
               14.607608                       -5.107513
               14.621622                      -5.1216002
               14.635636                      -5.1361575
                14.64965                      -5.1512109
               14.663664                      -5.1667878
               14.677678                      -5.1829165
               14.691692                      -5.1996267
               14.705706                      -5.2169494
                14.71972                      -5.2349171
               14.733734                      -5.2535638
               14.747748                      -5.2729251
               14.761762                      -5.2930385
               14.775776                       -5.313943
                14.78979                        -5.33568
               14.803804                      -5.3582929
               14.817818                      -5.3818273
               14.831832                      -5.4063314
               14.845846                      -5.4318559
                14.85986                      -5.4584544
               14.873874                      -5.4861836
               14.887888                      -5.5151033
               14.901902                      -5.5452771
               14.915916                      -5.5767723
                14.92993                      -5.6096601
               14.943944                      -5.6440165
               14.957958                      -5.6799219
               14.971972                      -5.7174624
               14.985986                      -5.7567291
                      15                      -5.7978197

