        Frequency / GHz                S6,5/abs,linear
               4.7807562                      0.86653434
               4.7835567                      0.86706721
               4.7863573                       0.8675976
               4.7891578                      0.86812549
               4.7919584                      0.86865086
                4.794759                      0.86917368
               4.7975595                      0.86969395
               4.8003601                      0.87021164
               4.8031606                      0.87072675
               4.8059612                      0.87123926
               4.8087618                      0.87174915
               4.8115623                      0.87225641
               4.8143629                      0.87276104
               4.8171634                      0.87326302
                4.819964                      0.87376235
               4.8227646                      0.87425901
               4.8255651                        0.874753
               4.8283657                      0.87524431
               4.8311662                      0.87573293
               4.8339668                      0.87621887
               4.8367674                      0.87670211
               4.8395679                      0.87718264
               4.8423685                      0.87766048
                4.845169                      0.87813561
               4.8479696                      0.87860803
               4.8507702                      0.87907775
               4.8535707                      0.87954475
               4.8563713                      0.88000905
               4.8591718                      0.88047063
               4.8619724                      0.88092951
                4.864773                      0.88138568
               4.8675735                      0.88183914
               4.8703741                       0.8822899
               4.8731746                      0.88273796
               4.8759752                      0.88318332
               4.8787758                      0.88362598
               4.8815763                      0.88406596
               4.8843769                      0.88450325
               4.8871774                      0.88493786
                4.889978                      0.88536979
               4.8927786                      0.88579906
               4.8955791                      0.88622566
               4.8983797                      0.88664961
               4.9011802                       0.8870709
               4.9039808                      0.88748955
               4.9067814                      0.88790556
               4.9095819                      0.88831895
               4.9123825                      0.88872971
                4.915183                      0.88913786
               4.9179836                      0.88954341
               4.9207842                      0.88994636
               4.9235847                      0.89034673
               4.9263853                      0.89074451
               4.9291858                      0.89113973
               4.9319864                      0.89153239
                4.934787                       0.8919225
               4.9375875                      0.89231008
               4.9403881                      0.89269512
               4.9431886                      0.89307764
               4.9459892                      0.89345766
               4.9487898                      0.89383517
               4.9515903                      0.89421021
               4.9543909                      0.89458276
               4.9571914                      0.89495285
                4.959992                      0.89532049
               4.9627926                      0.89568568
               4.9655931                      0.89604845
               4.9683937                      0.89640879
               4.9711942                      0.89676672
               4.9739948                      0.89712226
               4.9767954                      0.89747542
               4.9795959                       0.8978262
               4.9823965                      0.89817462
                4.985197                       0.8985207
               4.9879976                      0.89886444
               4.9907982                      0.89920585
               4.9935987                      0.89954495
               4.9963993                      0.89988175
               4.9991998                      0.90021627
               5.0020004                      0.90054851
                5.004801                      0.90087848
               5.0076015                      0.90120621
               5.0104021                       0.9015317
               5.0132026                      0.90185497
               5.0160032                      0.90217602
               5.0188038                      0.90249487
               5.0216043                      0.90281153
               5.0244049                      0.90312602
               5.0272054                      0.90343835
                5.030006                      0.90374852
               5.0328066                      0.90405656
               5.0356071                      0.90436248
               5.0384077                      0.90466628
               5.0412082                      0.90496798
               5.0440088                       0.9052676
               5.0468094                      0.90556514
               5.0496099                      0.90586062
               5.0524105                      0.90615405
                5.055211                      0.90644544
               5.0580116                      0.90673481
               5.0608122                      0.90702217
               5.0636127                      0.90730752
               5.0664133                      0.90759089
               5.0692138                      0.90787229
               5.0720144                      0.90815172
                5.074815                       0.9084292
               5.0776155                      0.90870474
               5.0804161                      0.90897835
               5.0832166                      0.90925005
               5.0860172                      0.90951985
               5.0888178                      0.90978776
               5.0916183                      0.91005379
               5.0944189                      0.91031796
               5.0972194                      0.91058027
                 5.10002                      0.91084074
               5.1028206                      0.91109938
               5.1056211                       0.9113562
               5.1084217                      0.91161121
               5.1112222                      0.91186443
               5.1140228                      0.91211587
               5.1168234                      0.91236553
               5.1196239                      0.91261343
               5.1224245                      0.91285958
                5.125225                        0.913104
               5.1280256                      0.91334668
               5.1308262                      0.91358766
               5.1336267                      0.91382692
               5.1364273                       0.9140645
               5.1392278                      0.91430039
               5.1420284                      0.91453461
                5.144829                      0.91476717
               5.1476295                      0.91499809
               5.1504301                      0.91522736
               5.1532306                        0.915455
               5.1560312                      0.91568103
               5.1588318                      0.91590546
               5.1616323                      0.91612828
               5.1644329                      0.91634952
               5.1672334                      0.91656919
                5.170034                      0.91678729
               5.1728346                      0.91700383
               5.1756351                      0.91721883
               5.1784357                       0.9174323
               5.1812362                      0.91764424
               5.1840368                      0.91785467
               5.1868374                       0.9180636
               5.1896379                      0.91827102
               5.1924385                      0.91847697
                5.195239                      0.91868144
               5.1980396                      0.91888444
               5.2008402                      0.91908599
               5.2036407                      0.91928609
               5.2064413                      0.91948476
               5.2092418                      0.91968199
               5.2120424                      0.91987781
                5.214843                      0.92007222
               5.2176435                      0.92026523
               5.2204441                      0.92045685
               5.2232446                      0.92064708
               5.2260452                      0.92083595
               5.2288458                      0.92102344
               5.2316463                      0.92120959
               5.2344469                      0.92139438
               5.2372474                      0.92157784
                5.240048                      0.92175997
               5.2428486                      0.92194078
               5.2456491                      0.92212027
               5.2484497                      0.92229847
               5.2512503                      0.92247536
               5.2540508                      0.92265097
               5.2568514                       0.9228253
               5.2596519                      0.92299835
               5.2624525                      0.92317014
               5.2652531                      0.92334068
               5.2680536                      0.92350997
               5.2708542                      0.92367802
               5.2736547                      0.92384484
               5.2764553                      0.92401043
               5.2792559                      0.92417481
               5.2820564                      0.92433797
                5.284857                      0.92449994
               5.2876575                      0.92466071
               5.2904581                      0.92482029
               5.2932587                       0.9249787
               5.2960592                      0.92513593
               5.2988598                        0.925292
               5.3016603                       0.9254469
               5.3044609                      0.92560066
               5.3072615                      0.92575327
                5.310062                      0.92590475
               5.3128626                      0.92605509
               5.3156631                      0.92620431
               5.3184637                      0.92635241
               5.3212643                       0.9264994
               5.3240648                      0.92664529
               5.3268654                      0.92679008
               5.3296659                      0.92693378
               5.3324665                      0.92707639
               5.3352671                      0.92721793
               5.3380676                      0.92735839
               5.3408682                      0.92749778
               5.3436687                      0.92763612
               5.3464693                       0.9277734
               5.3492699                      0.92790963
               5.3520704                      0.92804483
                5.354871                      0.92817898
               5.3576715                       0.9283121
               5.3604721                       0.9284442
               5.3632727                      0.92857528
               5.3660732                      0.92870535
               5.3688738                      0.92883441
               5.3716743                      0.92896246
               5.3744749                      0.92908952
               5.3772755                      0.92921559
                5.380076                      0.92934067
               5.3828766                      0.92946477
               5.3856771                      0.92958789
               5.3884777                      0.92971004
               5.3912783                      0.92983123
               5.3940788                      0.92995145
               5.3968794                      0.93007072
               5.3996799                      0.93018904
               5.4024805                      0.93030641
               5.4052811                      0.93042284
               5.4080816                      0.93053834
               5.4108822                       0.9306529
               5.4136827                      0.93076653
               5.4164833                      0.93087924
               5.4192839                      0.93099103
               5.4220844                      0.93110191
                5.424885                      0.93121187
               5.4276855                      0.93132093
               5.4304861                      0.93142909
               5.4332867                      0.93153636
               5.4360872                      0.93164273
               5.4388878                      0.93174821
               5.4416883                       0.9318528
               5.4444889                      0.93195652
               5.4472895                      0.93205935
                 5.45009                      0.93216131
               5.4528906                      0.93226241
               5.4556911                      0.93236264
               5.4584917                        0.932462
               5.4612923                      0.93256051
               5.4640928                      0.93265816
               5.4668934                      0.93275496
               5.4696939                      0.93285091
               5.4724945                      0.93294601
               5.4752951                      0.93304028
               5.4780956                       0.9331337
               5.4808962                       0.9332263
               5.4836967                      0.93331805
               5.4864973                      0.93340898
               5.4892979                      0.93349909
               5.4920984                      0.93358837
                5.494899                      0.93367683
               5.4976995                      0.93376447
               5.5005001                       0.9338513
               5.5033007                      0.93393731
               5.5061012                      0.93402252
               5.5089018                      0.93410692
               5.5117023                      0.93419052
               5.5145029                      0.93427331
               5.5173035                      0.93435531
                5.520104                      0.93443651
               5.5229046                      0.93451691
               5.5257051                      0.93459652
               5.5285057                      0.93467535
               5.5313063                      0.93475338
               5.5341068                      0.93483063
               5.5369074                      0.93490709
               5.5397079                      0.93498277
               5.5425085                      0.93505768
               5.5453091                       0.9351318
               5.5481096                      0.93520515
               5.5509102                      0.93527772
               5.5537107                      0.93534952
               5.5565113                      0.93542055
               5.5593119                      0.93549081
               5.5621124                       0.9355603
                5.564913                      0.93562902
               5.5677135                      0.93569698
               5.5705141                      0.93576417
               5.5733147                       0.9358306
               5.5761152                      0.93589626
               5.5789158                      0.93596117
               5.5817163                      0.93602531
               5.5845169                       0.9360887
               5.5873175                      0.93615133
                5.590118                      0.93621319
               5.5929186                      0.93627431
               5.5957191                      0.93633466
               5.5985197                      0.93639426
               5.6013203                       0.9364531
               5.6041208                      0.93651119
               5.6069214                      0.93656853
               5.6097219                      0.93662511
               5.6125225                      0.93668094
               5.6153231                      0.93673601
               5.6181236                      0.93679033
               5.6209242                      0.93684389
               5.6237247                       0.9368967
               5.6265253                      0.93694876
               5.6293259                      0.93700006
               5.6321264                      0.93705061
                5.634927                       0.9371004
               5.6377275                      0.93714943
               5.6405281                      0.93719771
               5.6433287                      0.93724524
               5.6461292                        0.937292
               5.6489298                      0.93733801
               5.6517303                      0.93738326
               5.6545309                      0.93742774
               5.6573315                      0.93747147
                5.660132                      0.93751443
               5.6629326                      0.93755663
               5.6657331                      0.93759806
               5.6685337                      0.93763873
               5.6713343                      0.93767863
               5.6741348                      0.93771776
               5.6769354                      0.93775611
               5.6797359                      0.93779369
               5.6825365                       0.9378305
               5.6853371                      0.93786653
               5.6881376                      0.93790178
               5.6909382                      0.93793624
               5.6937387                      0.93796992
               5.6965393                      0.93800282
               5.6993399                      0.93803492
               5.7021404                      0.93806623
                5.704941                      0.93809675
               5.7077415                      0.93812647
               5.7105421                      0.93815538
               5.7133427                      0.93818349
               5.7161432                       0.9382108
               5.7189438                      0.93823729
               5.7217443                      0.93826296
               5.7245449                      0.93828782
               5.7273455                      0.93831186
                5.730146                      0.93833506
               5.7329466                      0.93835744
               5.7357471                      0.93837898
               5.7385477                      0.93839968
               5.7413483                      0.93841953
               5.7441488                      0.93843854
               5.7469494                      0.93845669
               5.7497499                      0.93847398
               5.7525505                      0.93849041
               5.7553511                      0.93850597
               5.7581516                      0.93852065
               5.7609522                      0.93853445
               5.7637528                      0.93854736
               5.7665533                      0.93855938
               5.7693539                       0.9385705
               5.7721544                      0.93858071
                5.774955                      0.93859001
               5.7777556                      0.93859839
               5.7805561                      0.93860584
               5.7833567                      0.93861235
               5.7861572                      0.93861793
               5.7889578                      0.93862255
               5.7917584                      0.93862621
               5.7945589                      0.93862891
               5.7973595                      0.93863063
                 5.80016                      0.93863137
               5.8029606                      0.93863112
               5.8057612                      0.93862986
               5.8085617                      0.93862759
               5.8113623                       0.9386243
               5.8141628                      0.93861998
               5.8169634                      0.93861462
                5.819764                       0.9386082
               5.8225645                      0.93860072
               5.8253651                      0.93859216
               5.8281656                      0.93858252
               5.8309662                      0.93857178
               5.8337668                      0.93855993
               5.8365673                      0.93854695
               5.8393679                      0.93853284
               5.8421684                      0.93851758
                5.844969                      0.93850115
               5.8477696                      0.93848355
               5.8505701                      0.93846476
               5.8533707                      0.93844475
               5.8561712                      0.93842353
               5.8589718                      0.93840106
               5.8617724                      0.93837734
               5.8645729                      0.93835235
               5.8673735                      0.93832607
                5.870174                      0.93829848
               5.8729746                      0.93826957
               5.8757752                      0.93823931
               5.8785757                       0.9382077
               5.8813763                      0.93817469
               5.8841768                      0.93814029
               5.8869774                      0.93810446
                5.889778                      0.93806719
               5.8925785                      0.93802844
               5.8953791                      0.93798821
               5.8981796                      0.93794646
               5.9009802                      0.93790317
               5.9037808                      0.93785832
               5.9065813                      0.93781188
               5.9093819                      0.93776382
               5.9121824                      0.93771412
                5.914983                      0.93766275
               5.9177836                      0.93760967
               5.9205841                      0.93755486
               5.9233847                       0.9374983
               5.9261852                      0.93743993
               5.9289858                      0.93737975
               5.9317864                       0.9373177
               5.9345869                      0.93725376
               5.9373875                      0.93718788
                5.940188                      0.93712004
               5.9429886                      0.93705019
               5.9457892                       0.9369783
               5.9485897                      0.93690431
               5.9513903                      0.93682821
               5.9541908                      0.93674992
               5.9569914                      0.93666942
                5.959792                      0.93658666
               5.9625925                      0.93650159
               5.9653931                      0.93641416
               5.9681936                      0.93632431
               5.9709942                        0.936232
               5.9737948                      0.93613718
               5.9765953                      0.93603977
               5.9793959                      0.93593974
               5.9821964                        0.935837
                5.984997                      0.93573152
               5.9877976                      0.93562321
               5.9905981                      0.93551201
               5.9933987                      0.93539786
               5.9961992                      0.93528067
               5.9989998                      0.93516039
               6.0018004                      0.93503692
               6.0046009                      0.93491019
               6.0074015                      0.93478012
                6.010202                      0.93464662
               6.0130026                       0.9345096
               6.0158032                      0.93436897
               6.0186037                      0.93422464
               6.0214043                      0.93407649
               6.0242048                      0.93392444
               6.0270054                      0.93376837
                6.029806                      0.93360818
               6.0326065                      0.93344373
               6.0354071                      0.93327492
               6.0382076                      0.93310163
               6.0410082                      0.93292371
               6.0438088                      0.93274103
               6.0466093                      0.93255345
               6.0494099                      0.93236083
               6.0522104                      0.93216301
                6.055011                      0.93195982
               6.0578116                      0.93175111
               6.0606121                       0.9315367
               6.0634127                      0.93131641
               6.0662132                      0.93109004
               6.0690138                      0.93085741
               6.0718144                       0.9306183
               6.0746149                      0.93037249
               6.0774155                      0.93011976
                6.080216                      0.92985988
               6.0830166                       0.9295926
               6.0858172                      0.92931765
               6.0886177                      0.92903478
               6.0914183                      0.92874368
               6.0942188                      0.92844407
               6.0970194                      0.92813562
                 6.09982                      0.92781803
               6.1026205                      0.92749093
               6.1054211                      0.92715397
               6.1082216                      0.92680676
               6.1110222                      0.92644891
               6.1138228                         0.92608
               6.1166233                      0.92569958
               6.1194239                      0.92530719
               6.1222244                      0.92490233
                6.125025                      0.92448448
               6.1278256                      0.92405311
               6.1306261                      0.92360762
               6.1334267                      0.92314741
               6.1362272                      0.92267184
               6.1390278                      0.92218021
               6.1418284                      0.92167181
               6.1446289                      0.92114587
               6.1474295                      0.92060158
                 6.15023                      0.92003807
               6.1530306                      0.91945443
               6.1558312                      0.91884969
               6.1586317                      0.91822282
               6.1614323                       0.9175727
               6.1642328                      0.91689818
               6.1670334                      0.91619799
                6.169834                      0.91547082
               6.1726345                      0.91471522
               6.1754351                      0.91392969
               6.1782356                      0.91311259
               6.1810362                      0.91226219
               6.1838368                       0.9113766
               6.1866373                      0.91045383
               6.1894379                      0.90949173
               6.1922384                      0.90848798
                6.195039                      0.90744008
               6.1978396                      0.90634536
               6.2006401                      0.90520092
               6.2034407                      0.90400364
               6.2062412                      0.90275013
               6.2090418                      0.90143673
               6.2118424                      0.90005949
               6.2146429                       0.8986141
               6.2174435                      0.89709588
                6.220244                      0.89549975
               6.2230446                      0.89382017
               6.2258452                      0.89205109
               6.2286457                      0.89018592
               6.2314463                      0.88821742
               6.2342468                      0.88613768
               6.2370474                      0.88393801
                6.239848                      0.88160887
               6.2426485                      0.87913975
               6.2454491                      0.87651906
               6.2482496                      0.87373401
               6.2510502                      0.87077046
               6.2538508                      0.86761273
               6.2566513                      0.86424342
               6.2594519                      0.86064323
               6.2622525                      0.85679063
                6.265053                      0.85266166
               6.2678536                      0.84822953
               6.2706541                      0.84346433
               6.2734547                      0.83833256
               6.2762553                      0.83279666
               6.2790558                      0.82681454
               6.2818564                      0.82033893
               6.2846569                      0.81331677
               6.2874575                      0.80568848
               6.2902581                      0.79738726
               6.2930586                      0.78833826
               6.2958592                      0.77845791
               6.2986597                      0.76765322
               6.3014603                      0.75582135
               6.3042609                      0.74284958
               6.3070614                       0.7286159
                6.309862                      0.71299071
               6.3126625                      0.69584019
               6.3154631                      0.67703225
               6.3182637                      0.65644639
               6.3210642                      0.63398931
               6.3238648                      0.60961864
               6.3266653                       0.5833784
               6.3294659                      0.55544993
               6.3322665                      0.52622257
                6.335067                      0.49638633
               6.3378676                      0.46704117
               6.3406681                      0.43979878
               6.3434687                      0.41681326
               6.3462693                      0.40062374
               6.3490698                      0.39368435
               6.3518704                       0.3976209
               6.3546709                      0.41258374
               6.3574715                      0.43717108
               6.3602721                      0.46896879
               6.3630726                       0.5052841
               6.3658732                      0.54368158
               6.3686737                       0.5822292
               6.3714743                      0.61953991
               6.3742749                      0.65471088
               6.3770754                      0.68722663
                6.379876                      0.71685949
               6.3826765                      0.74358231
               6.3854771                      0.76749829
               6.3882777                       0.7887881
               6.3910782                      0.80767221
               6.3938788                      0.82438523
               6.3966793                      0.83915952
               6.3994799                      0.85221541
               6.4022805                      0.86375595
                6.405081                      0.87396464
               6.4078816                      0.88300513
               6.4106821                      0.89102198
               6.4134827                      0.89814208
               6.4162833                      0.90447627
               6.4190838                      0.91012116
               6.4218844                      0.91516077
               6.4246849                      0.91966812
               6.4274855                      0.92370668
               6.4302861                      0.92733166
               6.4330866                      0.93059107
               6.4358872                      0.93352676
               6.4386877                      0.93617523
               6.4414883                      0.93856838
               6.4442889                      0.94073413
               6.4470894                      0.94269696
                 6.44989                      0.94447837
               6.4526905                      0.94609729
               6.4554911                      0.94757041
               6.4582917                      0.94891246
               6.4610922                       0.9501365
               6.4638928                       0.9512541
               6.4666933                      0.95227554
               6.4694939                      0.95320997
               6.4722945                      0.95406555
                6.475095                      0.95484957
               6.4778956                      0.95556858
               6.4806961                      0.95622844
               6.4834967                      0.95683443
               6.4862973                      0.95739132
               6.4890978                      0.95790349
               6.4918984                      0.95837498
               6.4946989                      0.95880972
               6.4974995                      0.95921198
               6.5003001                      0.95958796
               6.5031006                       0.9599533
               6.5059012                      0.96035601
               6.5087017                      0.96059186
               6.5115023                      0.96078151
               6.5143029                      0.96100552
               6.5171034                      0.96122171
                6.519904                      0.96142308
               6.5227045                      0.96160894
               6.5255051                      0.96177987
               6.5283057                      0.96193675
               6.5311062                       0.9620805
               6.5339068                      0.96221202
               6.5367073                      0.96233217
               6.5395079                      0.96244173
               6.5423085                      0.96254143
                6.545109                      0.96263195
               6.5479096                      0.96271394
               6.5507101                      0.96278795
               6.5535107                      0.96285455
               6.5563113                      0.96291421
               6.5591118                      0.96296741
               6.5619124                      0.96301458
               6.5647129                       0.9630561
               6.5675135                      0.96309236
               6.5703141                      0.96312368
               6.5731146                       0.9631504
               6.5759152                      0.96317281
               6.5787157                      0.96319117
               6.5815163                      0.96320575
               6.5843169                      0.96321679
               6.5871174                      0.96322451
                6.589918                      0.96322911
               6.5927185                       0.9632308
               6.5955191                      0.96322974
               6.5983197                      0.96322612
               6.6011202                      0.96322008
               6.6039208                      0.96321178
               6.6067213                      0.96320135
               6.6095219                      0.96318892
               6.6123225                      0.96317462
                6.615123                      0.96315855
               6.6179236                      0.96314082
               6.6207241                      0.96312154
               6.6235247                      0.96310079
               6.6263253                      0.96307866
               6.6291258                      0.96305523
               6.6319264                      0.96303059
               6.6347269                       0.9630048
               6.6375275                      0.96297793
               6.6403281                      0.96295005
               6.6431286                      0.96292121
               6.6459292                      0.96289147
               6.6487297                      0.96286088
               6.6515303                       0.9628295
               6.6543309                      0.96279737
               6.6571314                      0.96276453
                6.659932                      0.96273103
               6.6627325                      0.96269691
               6.6655331                      0.96266219
               6.6683337                      0.96262692
               6.6711342                      0.96259113
               6.6739348                      0.96255485
               6.6767353                       0.9625181
               6.6795359                      0.96248092
               6.6823365                      0.96244334
                6.685137                      0.96240536
               6.6879376                      0.96236702
               6.6907381                      0.96232834
               6.6935387                      0.96228934
               6.6963393                      0.96225003
               6.6991398                      0.96221044
               6.7019404                      0.96217058
               6.7047409                      0.96213047
               6.7075415                      0.96209012
               6.7103421                      0.96204955
               6.7131426                      0.96200876
               6.7159432                      0.96196778
               6.7187437                       0.9619266
               6.7215443                      0.96188526
               6.7243449                      0.96184374
               6.7271454                      0.96180207
                6.729946                      0.96176026
               6.7327465                       0.9617183
               6.7355471                      0.96167621
               6.7383477                        0.961634
               6.7411482                      0.96159167
               6.7439488                      0.96154923
               6.7467493                      0.96150669
               6.7495499                      0.96146405
               6.7523505                      0.96142131
                6.755151                      0.96137849
               6.7579516                      0.96133559
               6.7607522                       0.9612926
               6.7635527                      0.96124954
               6.7663533                      0.96120641
               6.7691538                      0.96116321
               6.7719544                      0.96111994
                6.774755                      0.96107661
               6.7775555                      0.96103322
               6.7803561                      0.96098978
               6.7831566                      0.96094628
               6.7859572                      0.96090272
               6.7887578                      0.96085912
               6.7915583                      0.96081547
               6.7943589                      0.96077177
               6.7971594                      0.96072802
                 6.79996                      0.96068423
               6.8027606                      0.96064039
               6.8055611                      0.96059651
               6.8083617                      0.96055258
               6.8111622                      0.96050862
               6.8139628                      0.96046461
               6.8167634                      0.96042057
               6.8195639                      0.96037648
               6.8223645                      0.96033235
                6.825165                      0.96028818
               6.8279656                      0.96024397
               6.8307662                      0.96019972
               6.8335667                      0.96015543
               6.8363673                       0.9601111
               6.8391678                      0.96006673
               6.8419684                      0.96002232
                6.844769                      0.95997786
               6.8475695                      0.95993337
               6.8503701                      0.95988883
               6.8531706                      0.95984424
               6.8559712                      0.95979962
               6.8587718                      0.95975495
               6.8615723                      0.95971023
               6.8643729                      0.95966546
               6.8671734                      0.95962065
                6.869974                      0.95957579
               6.8727746                      0.95953089
               6.8755751                      0.95948593
               6.8783757                      0.95944092
               6.8811762                      0.95939586
               6.8839768                      0.95935074
               6.8867774                      0.95930558
               6.8895779                      0.95926035
               6.8923785                      0.95921507
                6.895179                      0.95916973
               6.8979796                      0.95912434
               6.9007802                      0.95907888
               6.9035807                      0.95903336
               6.9063813                      0.95898778
               6.9091818                      0.95894214
               6.9119824                      0.95889643
                6.914783                      0.95885065
               6.9175835                      0.95880481
               6.9203841                       0.9587589
               6.9231846                      0.95871292
               6.9259852                      0.95866686
               6.9287858                      0.95862073
               6.9315863                      0.95857453
               6.9343869                      0.95852825
               6.9371874                      0.95848189
                6.939988                      0.95843546
               6.9427886                      0.95838894
               6.9455891                      0.95834234
               6.9483897                      0.95829566
               6.9511902                      0.95824889
               6.9539908                      0.95820204
               6.9567914                       0.9581551
               6.9595919                      0.95810807
               6.9623925                      0.95806094
                6.965193                      0.95801373
               6.9679936                      0.95796642
               6.9707942                      0.95791902
               6.9735947                      0.95787152
               6.9763953                      0.95782392
               6.9791958                      0.95777622
               6.9819964                      0.95772842
                6.984797                      0.95768052
               6.9875975                      0.95763251
               6.9903981                      0.95758439
